place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email
https://www.google.com/maps/place/Insight+Marketing/data=!4m7!3m6!1s0x3ae25120390b942d:0x460bd8069317c5ae!8m2!3d6.8504267!4d79.9206263!16s%2Fg%2F11qg676nfq!19sChIJLZQLOSBR4joRrsUXkwbYC0Y?authuser=0&hl=en&rclk=1,Insight Marketing,5.0,(27),Educational consultant,No 15 Wattegedara Rd,077 776 6641,,
https://www.google.com/maps/place/Tiny+Planet+Digital/data=!4m7!3m6!1s0x5486733273f7350b:0x60bbd87fbfdc396!8m2!3d49.280277!4d-123.1192089!16s%2Fg%2F11frqtr1vs!19sChIJCzX3czJzhlQRlsP9-4e9CwY?authuser=0&hl=en&rclk=1,Tiny Planet Digital,5.0,(33),Marketing agency,822 Seymour St #1303,+1 778-807-3786,http://tinyplanet.digital/,marketing@tinyplanet.digital
"https://www.google.com/maps/place/Salt+Water+Digital+Marketing+-+SEO,+Google+Ads/data=!4m7!3m6!1s0x548673e1378ee803:0xf8f3e8635b6894b3!8m2!3d49.263254!4d-123.1051583!16s%2Fg%2F11bycht_sk!19sChIJA-iON-FzhlQRs5RoW2Po8_g?authuser=0&hl=en&rclk=1","Salt Water Digital Marketing - SEO, Google Ads",5.0,(115),Marketing agency,9 W Broadway Suite C,+1 778-899-2331,https://www.saltwaterdigital.com/?utm_source=GMB&utm_medium=Organic,
https://www.google.com/maps/place/Creative+Squad+Inc/data=!4m7!3m6!1s0x882b33162bb1ae59:0xe1686ac49a58ba3c!8m2!3d43.7072693!4d-79.3996009!16s%2Fg%2F11n7hqy7hp!19sChIJWa6xKxYzK4gRPLpYmsRqaOE?authuser=0&hl=en&rclk=1,Creative Squad Inc,5.0,(76),Marketing agency,"Yonge Eglinton Centre, 2300 Yonge St #1600",+1 647-860-5083,https://www.creativesquad.ca/,info@creativesquad.ca
https://www.google.com/maps/place/Leo+Burnett+Sri+Lanka/data=!4m7!3m6!1s0x3ae25960df0e2fb9:0x2bbb244e8a3a55bb!8m2!3d6.9061531!4d79.8945951!16s%2Fg%2F1wh4d8ts!19sChIJuS8O32BZ4joRu1U6ik4kuys?authuser=0&hl=en&rclk=1,Leo Burnett Sri Lanka,4.6,(60),Advertising agency,"No. 2, 4/1, 02 Rajagiriya Gardens",071 697 0000,https://publicisgroupesrilanka.com/,
https://www.google.com/maps/place/Digital+Nomad+Ventures+Pvt+Ltd+%7C+SEO+%7C+Digital+Marketing+Agency/data=!4m7!3m6!1s0x3ae25955010d9941:0x8fb531cc4a0ee70b!8m2!3d6.9251566!4d79.8785083!16s%2Fg%2F11kg5wmmgq!19sChIJQZkNAVVZ4joRC-cOSswxtY8?authuser=0&hl=en&rclk=1,Digital Nomad Ventures Pvt Ltd | SEO | Digital Marketing Agency,5.0,(48),Internet marketing service,"Railway Ground, Baseline Rd",077 569 6867,https://digitalnomadventures.com/,krish@digitalnomadventures.com
https://www.google.com/maps/place/King+Street+Media/data=!4m7!3m6!1s0x882b2dfd9d4ba0c5:0x5af46714d587fe17!8m2!3d43.6475919!4d-79.3962208!16s%2Fg%2F11f_2dy6sj!19sChIJxaBLnf0tK4gRF_6H1RRn9Fo?authuser=0&hl=en&rclk=1,King Street Media,4.8,(32),Marketing agency,·,+1 647-688-7908,http://www.kingstmedia.ca/,
https://www.google.com/maps/place/Jeff+Social+Marketing/data=!4m7!3m6!1s0x882b1713bdbd620f:0x9317b14fcd3e78aa!8m2!3d43.7072622!4d-79.3976304!16s%2Fg%2F11h7g268lx!19sChIJD2K9vRMXK4gRqng-zU-xF5M?authuser=0&hl=en&rclk=1,Jeff Social Marketing,4.8,(39),Marketing agency,·,+1 647-901-8276,https://jeffsocialmarketing.com/,
https://www.google.com/maps/place/Mediaforce/data=!4m7!3m6!1s0x882b34c9355a5d21:0x5e22730152afc6e3!8m2!3d43.6544178!4d-79.3875832!16s%2Fg%2F11g8qjh6fc!19sChIJIV1aNck0K4gR48avUgFzIl4?authuser=0&hl=en&rclk=1,Mediaforce,5.0,(37),Marketing agency,439 University Ave 5th Floor,+1 416-639-5925,https://mediaforce.ca/toronto/digital-marketing-agency/,
https://www.google.com/maps/place/Creative+Street/data=!4m7!3m6!1s0x3ae2517d2197b905:0x68e4c4729c7544d9!8m2!3d6.8521924!4d79.9333754!16s%2Fg%2F11lrs5jl70!19sChIJBbmXIX1R4joR2UR1nHLE5Gg?authuser=0&hl=en&rclk=1,Creative Street,5.0,(35),Branding agency,65/3/A 1/1 Dambahena Rd,070 455 1555,https://www.crstreet.com/,
https://www.google.com/maps/place/Pixel+Clear+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25975b7e0b91f:0x8f06d5800aacc58e!8m2!3d6.9751124!4d79.8875414!16s%2Fg%2F11c5rt05x6!19sChIJH7ngt3VZ4joRjsWsCoDVBo8?authuser=0&hl=en&rclk=1,Pixel Clear (Pvt) Ltd,4.6,(50),Marketing agency,29 Negombo Rd,077 284 1457,http://www.pixelclear.lk/,support@pixelclear.lk
https://www.google.com/maps/place/Bang+Marketing/data=!4m7!3m6!1s0x4cc91a58ed0c123b:0x78f66143983e6975!8m2!3d45.5054401!4d-73.5569153!16s%2Fg%2F1tp1yf98!19sChIJOxIM7VgayUwRdWk-mENh9ng?authuser=0&hl=en&rclk=1,Bang Marketing,4.9,(86),Marketing agency,60 Rue Saint-Jacques Bureau 301,+1 514-849-2264,http://www.bang-marketing.com/,
https://www.google.com/maps/place/Foundery/data=!4m7!3m6!1s0x882ef1d4cd07ae0f:0xfb551bbe384b0f0b!8m2!3d42.9897815!4d-81.2433154!16s%2Fg%2F1v29cnxx!19sChIJD64HzdTxLogRCw9LOL4bVfs?authuser=0&hl=en&rclk=1,Foundery,5.0,(63),Marketing agency,361 Princess Ave,+1 519-204-0541,https://foundery.ca/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business,
https://www.google.com/maps/place/Brandcamp+Digital/data=!4m7!3m6!1s0x548671f0192e011f:0x6132b680b05d9693!8m2!3d49.2699377!4d-123.1020373!16s%2Fg%2F11mw7ly6_m!19sChIJHwEuGfBxhlQRk5ZdsIC2MmE?authuser=0&hl=en&rclk=1,Brandcamp Digital,4.9,(101),Marketing agency,122 E 1st Ave,,http://www.brandcampdigital.com/,
https://www.google.com/maps/place/Digital+Marketing+Company+Toronto/data=!4m7!3m6!1s0x74bbcf7366018af:0xb61c24e47bc50ee2!8m2!3d43.611674!4d-79.4639396!16s%2Fg%2F11w3sqfdyt!19sChIJrxhgNve8SwcR4g7Fe-QkHLY?authuser=0&hl=en&rclk=1,Digital Marketing Company Toronto,5.0,(33),Marketing agency,,+1 647-496-0474,http://digitalmarketingtoronto.co/,
https://www.google.com/maps/place/Merged+Media/data=!4m7!3m6!1s0x882b9f00db41a84b:0x52b7b84e4a80d4e4!8m2!3d43.6496485!4d-79.3770895!16s%2Fg%2F11hzryjrbb!19sChIJS6hB2wCfK4gR5NSASk64t1I?authuser=0&hl=en&rclk=1,Merged Media,5.0,(32),Internet marketing service,18 King St E Suite #1400 Suite #1400,+1 866-798-7954,https://merged.ca/,info@merged.ca
https://www.google.com/maps/place/Marvel+Marketing/data=!4m7!3m6!1s0x5371754da77aa0fd:0x8d26cb4a103aee88!8m2!3d50.9979501!4d-114.0649746!16s%2Fg%2F11h2gwt2yn!19sChIJ_aB6p011cVMRiO46EErLJo0?authuser=0&hl=en&rclk=1,Marvel Marketing,4.9,(121),Marketing agency,·,+1 587-387-2323,https://marvelmarketing.ca/,
https://www.google.com/maps/place/Lyans+Creative+International/data=!4m7!3m6!1s0x3ae25b050ebdbd4d:0xf53f75a82bd5c4ed!8m2!3d6.891624!4d79.8691796!16s%2Fg%2F11s8lr2w1q!19sChIJTb29DgVb4joR7cTVK6h1P_U?authuser=0&hl=en&rclk=1,Lyans Creative International,5.0,(4),Marketing agency,"176/1 Thimbirigasyaya Rd, 5th Floor",0112 370 735,https://lyanscreative.com/,info@lyanscreative.com
https://www.google.com/maps/place/Rani+Creative+Solutions+%28Pvt%29+Ltd/data=!4m7!3m6!1s0x3ae25bc7b57edb69:0x429e7127c956aea9!8m2!3d6.8341282!4d79.8661125!16s%2Fg%2F11dfhxptjl!19sChIJadt-tcdb4joRqa5WySdxnkI?authuser=0&hl=en&rclk=1,Rani Creative Solutions (Pvt) Ltd,4.8,(23),Website designer,"No. 17, 1 - 1/1 Circular Rd",0112 502 122,http://www.ranics.lk/,
https://www.google.com/maps/place/Bush+Marketing/data=!4m7!3m6!1s0x882b36d5afbd30d5:0x3354b57f28ccc06a!8m2!3d43.6496485!4d-79.3770896!16s%2Fg%2F1ptz98s4n!19sChIJ1TC9r9U2K4gRasDMKH-1VDM?authuser=0&hl=en&rclk=1,Bush Marketing,5.0,(46),Internet marketing service,18 King St E Suite 1400,+1 416-214-4298,http://bushmarketing.ca/,info@bushmarketing.ca
https://www.google.com/maps/place/Lanka+E-Marketing/data=!4m7!3m6!1s0x3ae25bf979a5fa0f:0xc7b13c7d3f570e85!8m2!3d6.8791804!4d79.8600212!16s%2Fg%2F11m255dq3m!19sChIJD_qleflb4joRhQ5XP308scc?authuser=0&hl=en&rclk=1,Lanka E-Marketing,5.0,(9),Marketing agency,309 3/2 Galle Rd,071 305 1670,https://www.lankaemarketing.com/,info@lankaemarketing.com
https://www.google.com/maps/place/Harmony+Marketing/data=!4m7!3m6!1s0x89d4cbe76f33515f:0x40978832cbc0fa9a!8m2!3d43.6601959!4d-79.3534875!16s%2Fg%2F11fp5j7p_h!19sChIJX1Ezb-fL1IkRmvrAyzKIl0A?authuser=0&hl=en&rclk=1,Harmony Marketing,5.0,(24),Marketing agency,50 Carroll St,,http://www.harmonymarketing.ca/,assistant@harmonymarketing.ca
https://www.google.com/maps/place/Mediaforce/data=!4m7!3m6!1s0x4cce0f9b7f47367b:0xd2963348e442660c!8m2!3d45.4205508!4d-75.6930155!16s%2Fg%2F1tknk1rf!19sChIJezZHf5sPzkwRDGZC5EgzltI?authuser=0&hl=en&rclk=1,Mediaforce,4.8,(31),Marketing agency,150 Elgin St Floor 8,+1 613-729-0500,https://mediaforce.ca/ottawa/digital-marketing-agency/,
https://www.google.com/maps/place/Digital+Marketing+Academy+of+Canada/data=!4m7!3m6!1s0x882b33c1f0487dc5:0xfb38063ce19ea56!8m2!3d43.7039017!4d-79.4529168!16s%2Fg%2F11bw4t90fr!19sChIJxX1I8MEzK4gRVuoZzmOAsw8?authuser=0&hl=en&rclk=1,Digital Marketing Academy of Canada,4.8,(34),Adult education school,6 Wingold Ave,+1 855-493-3622,https://yourdmac.com/,
https://www.google.com/maps/place/Frenzr+Social+Media+Agency/data=!4m7!3m6!1s0x4cc9191c2c93b8bf:0x1bf12012f892bc19!8m2!3d45.5222998!4d-73.5906266!16s%2Fg%2F11c14c3m33!19sChIJv7iTLBwZyUwRGbyS-BIg8Rs?authuser=0&hl=en&rclk=1,Frenzr Social Media Agency,5.0,(56),Marketing agency,4881 Boul. Saint-Laurent,,http://www.frenzr.com/,
https://www.google.com/maps/place/Bizycorp/data=!4m7!3m6!1s0x3ae25b3229171409:0x4d86c19ec849a9ce!8m2!3d7.857685!4d80.70625!16s%2Fg%2F11hs39c065!19sChIJCRQXKTJb4joRzqlJyJ7Bhk0?authuser=0&hl=en&rclk=1,Bizycorp,5.0,(39),Internet marketing service,,0113 012 551,https://www.bizycorp.org/,
https://www.google.com/maps/place/Orix+Marketing/data=!4m7!3m6!1s0x3ae2f7b9f732ef97:0x7d5accde5e9b8c10!8m2!3d7.0752742!4d79.8922689!16s%2Fg%2F12qgwdtcb!19sChIJl-8y97n34joREIybXt7MWn0?authuser=0&hl=en&rclk=1,Orix Marketing,4.5,(25),Marketing agency,·,077 377 4244,https://www.orixmarketing.lk/,billing@orixmarketing.lk; info@orixmarketing.lk
https://www.google.com/maps/place/Bloom+Search+Marketing/data=!4m7!3m6!1s0x4cc9108339239443:0x50dcac24557d8c33!8m2!3d45.4752529!4d-73.5803727!16s%2Fg%2F1tdzl59n!19sChIJQ5QjOYMQyUwRM4x9VSSs3FA?authuser=0&hl=en&rclk=1,Bloom Search Marketing,4.4,(13),Marketing agency,4020 Saint Ambroise St Suite 199,+1 514-667-7181,https://www.makeitbloom.com/,grow@makeitbloom.com; hello@makeitbloom.com
https://www.google.com/maps/place/Social+T./data=!4m7!3m6!1s0x548673c89192ad89:0x4584713b2d5a352f!8m2!3d49.2609717!4d-123.1383891!16s%2Fg%2F11fxx2ft06!19sChIJia2SkchzhlQRLzVaLTtxhEU?authuser=0&hl=en&rclk=1,Social T.,5.0,(77),Marketing agency,2780 Granville St #203,,http://www.socialt.biz/,
