place_id,business_name,rating,reviews,address,whatsapp_number,website,email
https://www.google.com/maps/place/Green+Touch+Software+House/data=!4m7!3m6!1s0x3e5f5d2b67db8527:0x10dae8d090298d2d!8m2!3d25.2431705!4d55.3112569!16s%2Fg%2F11bx5pb7vx!19sChIJJ4XbZytdXz4RLY0pkNDo2hA?authuser=0&hl=en&rclk=1,Green Touch Software House,5.0,(3),·,+971 50 404 6799,http://www.gtsoftwaredubai.com/,sales@gtsoftwaredubai.com
https://www.google.com/maps/place/Webnet+Technologies+LLC/data=!4m7!3m6!1s0x3e5e68632cb17dbd:0x2af90b96ef0d5f2e!8m2!3d24.4910088!4d54.3615184!16s%2Fg%2F11hczf18fj!19sChIJvX2xLGNoXj4RLl8N75YL-So?authuser=0&hl=en&rclk=1,Webnet Technologies LLC,4.2,(13),Behind FAB Bank - Khalifa Bin Zayed The First St,+971 55 314 8022,http://www.webnetech.com/,
https://www.google.com/maps/place/Triad+Software+Services/data=!4m7!3m6!1s0x3e5f64689d155555:0x95e41db72e4b5f04!8m2!3d25.111968!4d55.384275!16s%2Fg%2F11bbwp1p2f!19sChIJVVUVnWhkXz4RBF9LLrcd5JU?authuser=0&hl=en&rclk=1,Triad Software Services,5.0,(51),Apricot Towers - 601,+971 4 354 5650,https://www.triadme.com/,
https://www.google.com/maps/place/Intertec+Systems/data=!4m7!3m6!1s0x3e5f6835cfeac139:0xed6dbfeb1f8975!8m2!3d25.1778249!4d55.275033!16s%2Fg%2F1pt_s7gfv!19sChIJOcHqzzVoXz4RdYkf679t7QA?authuser=0&hl=en&rclk=1,Intertec Systems,4.5,(70),"Level 2, Sobha Sapphire",+971 4 447 9444,http://www.intertecsystems.com/,
https://www.google.com/maps/place/Canrone+%7C+Web+Design+Company+Dubai+%7C+Web+Development+Company+in+UAE/data=!4m7!3m6!1s0x3e5f5d35a47363b9:0xabc5ddf8851d5842!8m2!3d25.2954277!4d55.3662479!16s%2Fg%2F11l393gr2z!19sChIJuWNzpDVdXz4RQlgdhfjdxas?authuser=0&hl=en&rclk=1,Canrone | Web Design Company Dubai | Web Development Company in UAE,5.0,(2),"3 Floor, Building A3",+971 54 553 6111,https://www.canronesoftware.com/,info@canronesoftware.com
https://www.google.com/maps/place/Topform+Technologies+LLC.+Head+Office+-+Dubai/data=!4m7!3m6!1s0x3e5f6bdbd255bc7f:0xe02e9fe83d7c4bc0!8m2!3d25.1576061!4d55.2474327!16s%2Fg%2F11gg603vgx!19sChIJf7xV0ttrXz4RwEt8PeifLuA?authuser=0&hl=en&rclk=1,Topform Technologies LLC. Head Office - Dubai,4.7,(52),Topform Technologies LLC,+971 4 396 0302,http://topformtechnologies.com/,info@topformtechnologies.com; sales@topformtechnologies.com
https://www.google.com/maps/place/Start+Tech/data=!4m7!3m6!1s0x3e5f690ea2b93215:0xbb724c375c76b86d!8m2!3d25.1946394!4d55.2765141!16s%2Fg%2F11rylkk4g8!19sChIJFTK5og5pXz4Rbbh2XDdMcrs?authuser=0&hl=en&rclk=1,Start Tech,5.0,(46),"Souk Al Bahar - Sahaa Offices, Block C - Office 202",+971 800 78324,https://start-tech.ae/,
https://www.google.com/maps/place/ICT+Information+Systems+LLC/data=!4m7!3m6!1s0x3e5f68245b5dc9ad:0x4f508e6e64bfd7cf!8m2!3d25.192112!4d55.285075!16s%2Fg%2F11byz757tv!19sChIJrcldWyRoXz4Rz9e_ZG6OUE8?authuser=0&hl=en&rclk=1,ICT Information Systems LLC,4.9,(27),·,+971 52 802 8863,http://www.ictsystemsllc.com/,info@ictsystemsllc.com
https://www.google.com/maps/place/PromptTech+Middle+East/data=!4m7!3m6!1s0x3e5f5d853638ba35:0xb9af9eaa04b8c04b!8m2!3d25.2522196!4d55.3374819!16s%2Fg%2F11c6yhwcqh!19sChIJNbo4NoVdXz4RS8C4BKqer7k?authuser=0&hl=en&rclk=1,PromptTech Middle East,4.7,(368),·,+971 4 295 1668,https://www.prompttechsolutions.com/,contact@prompttechsolutions.com; customercare@prompttechsolutions.com
https://www.google.com/maps/place/DeviceBee+Technologies/data=!4m7!3m6!1s0x3e5f643e27bfe293:0x41b0221768fac45b!8m2!3d25.1704233!4d55.3360832!16s%2Fg%2F12hmyxsgm!19sChIJk-K_Jz5kXz4RW8T6aBcisEE?authuser=0&hl=en&rclk=1,DeviceBee Technologies,4.0,(37),office 317 - Building 5 Al Manama St,+971 52 732 6946,https://www.devicebee.com/,nfo@devicebee.com
https://www.google.com/maps/place/Acuity+Infotech+-+Cloud+software+development+company+in+Dubai/data=!4m7!3m6!1s0x3e5f643f6b9bb873:0x4a1d9b54c19e0fdc!8m2!3d25.1200229!4d55.3773477!16s%2Fg%2F11c6cfqvc4!19sChIJc7ibaz9kXz4R3A-ewVSbHUo?authuser=0&hl=en&rclk=1,Acuity Infotech - Cloud software development company in Dubai,3.5,(4),A5 DDP,+971 56 147 6076,https://www.acuity.ae/,info@acuity.ae
https://www.google.com/maps/place/Arabian+Crescent+Software+Technology+LLC/data=!4m7!3m6!1s0x3e5f5c3753950837:0xc59ee2f20947afbc!8m2!3d25.2930213!4d55.39597!16s%2Fg%2F11dyz9882z!19sChIJNwiVUzdcXz4RvK9HCfLinsU?authuser=0&hl=en&rclk=1,Arabian Crescent Software Technology LLC,4.8,(52),Damascus Street,+971 4 267 1786,https://www.arabiancrescent.com/,software@arabiancrescent.com
https://www.google.com/maps/place/APPSTIRR+UAE/data=!4m7!3m6!1s0x3e5f6d819286d233:0xeff9c860e00b703d!8m2!3d25.0683251!4d55.1450851!16s%2Fg%2F11p75rscrg!19sChIJM9KGkoFtXz4RPXAL4GDI-e8?authuser=0&hl=en&rclk=1,APPSTIRR UAE,3.7,(3),·,+971 56 964 7469,,
https://www.google.com/maps/place/AppliconTech/data=!4m7!3m6!1s0x3e5f697f77bfae3b:0x67eb142e901569af!8m2!3d25.1951271!4d55.2771489!16s%2Fg%2F11n74hqnsz!19sChIJO66_d39pXz4Rr2kVkC4U62c?authuser=0&hl=en&rclk=1,AppliconTech,4.5,(10),·,+971 50 788 6387,https://applicontech.com/,
https://www.google.com/maps/place/Dubai+Leading+Technologies/data=!4m7!3m6!1s0x3e5f432ef86da901:0xe4826dd1ff6b0c77!8m2!3d25.2558812!4d55.3032915!16s%2Fg%2F1hm3lgsq1!19sChIJAalt-C5DXz4Rdwxr_9FtguQ?authuser=0&hl=en&rclk=1,Dubai Leading Technologies,4.2,(33),Business Center - Office 303 - Khalid Bin Al Waleed Rd - opposite Burjman Center,+971 4 397 8880,https://www.dubaileadingtech.com/,
https://www.google.com/maps/place/Software+Development/data=!4m7!3m6!1s0x3e5f4287f20e86c7:0x193edfda410c3a9a!8m2!3d25.204849!4d55.270783!16s%2Fg%2F11fy7h94y0!19sChIJx4YO8odCXz4RmjoMQdrfPhk?authuser=0&hl=en&rclk=1,Software Development,5.0,(6),"1202, Bays water building, Business Bay P.O. 234949, Dubai, UAE",+971 52 181 0546,https://mobileappdevelopment.ae/,
https://www.google.com/maps/place/CMOLDS+UAE+Mobile+App+Development+Company+in+Dubai/data=!4m7!3m6!1s0x3e5f692620794591:0x3d84eb77f99a0e2d!8m2!3d25.184432!4d55.2979134!16s%2Fg%2F11qpz27d0b!19sChIJkUV5ICZpXz4RLQ6a-XfrhD0?authuser=0&hl=en&rclk=1,CMOLDS UAE Mobile App Development Company in Dubai,3.6,(13),·,+971 4 439 7698,https://www.cmolds.com/mobile-app-development-dubai/?utm_source=GMB,hello.mena@cmolds.com; query@cmolds.com; us@cmolds.com
https://www.google.com/maps/place/Zero+Gravity+Group+LLC/data=!4m7!3m6!1s0x3e5e662bef72e56d:0x387268914617a315!8m2!3d24.4317838!4d54.4351526!16s%2Fg%2F11hbn141f4!19sChIJbeVy7ytmXj4RFaMXRpFocjg?authuser=0&hl=en&rclk=1,Zero Gravity Group LLC,4.7,(43),"Al Inshirah St Guardian Tower, Office 802",+971 2 627 2062,http://0g.ae/,info@0g.ae
https://www.google.com/maps/place/Inditech+Middle+East/data=!4m7!3m6!1s0x3e5f42d71f84070f:0x940c8ef71af15f42!8m2!3d25.2424689!4d55.3058539!16s%2Fg%2F11bw44td29!19sChIJDweEH9dCXz4RQl_xGveODJQ?authuser=0&hl=en&rclk=1,Inditech Middle East,4.9,(59),109 & 208 - Suite 107 - 37 20B St - near karama park,+971 4 388 5756,http://www.inditechme.com/,
"https://www.google.com/maps/place/ConvexSol+-+Software+Development+%26+Web+Development+Company+Dubai,+UAE/data=!4m7!3m6!1s0x3e5f65db12c08f9b:0xfad5a42dfa8115d!8m2!3d25.1279484!4d55.3862638!16s%2Fg%2F11vln9rbnx!19sChIJm4_AEttlXz4RXRGo30JarQ8?authuser=0&hl=en&rclk=1","ConvexSol - Software Development & Web Development Company Dubai, UAE",5.0,(5),·,+971 55 252 6551,https://convexsol.com/,
https://www.google.com/maps/place/Wipro+Limited/data=!4m7!3m6!1s0x3e5e666036aaaaab:0x79104842cdbe5b43!8m2!3d24.4916301!4d54.3762441!16s%2Fg%2F11c1nc44r0!19sChIJq6qqNmBmXj4RQ1u-zUJIEHk?authuser=0&hl=en&rclk=1,Wipro Limited,4.2,(10),Business avenue towers - Office no - 201 Sheikh Zayed Bin Sultan St,+971 2 644 8448,https://www.wipro.com/,
https://www.google.com/maps/place/Telikos+IT+Services+LLC/data=!4m7!3m6!1s0x3e5e676182627507:0xcc0db981398a0a70!8m2!3d24.4867448!4d54.359592!16s%2Fg%2F11fmxth_9t!19sChIJB3VigmFnXj4RcAqKOYG5Dcw?authuser=0&hl=en&rclk=1,Telikos IT Services LLC,4.9,(18),·,+971 2 491 1246,http://www.dartpos.com/,
https://www.google.com/maps/place/Synergia+Softwares+IT+Infrastructure+LLC/data=!4m7!3m6!1s0x3e5f5d907c4f9d27:0xf3344392eddcf8eb!8m2!3d25.2417773!4d55.3097268!16s%2Fg%2F11f9wfwg0_!19sChIJJ51PfJBdXz4R6_jc7ZJDNPM?authuser=0&hl=en&rclk=1,Synergia Softwares IT Infrastructure LLC,4.3,(19),·,+971 50 892 2937,http://www.synergiasoft.com/,info@synergiasoft.com
https://www.google.com/maps/place/Fresa+Global/data=!4m7!3m6!1s0x3e5f5d3a58429b7b:0xe60ade2712e912a4!8m2!3d25.2447038!4d55.3123619!16s%2Fg%2F11h7flxywk!19sChIJe5tCWDpdXz4RpBLpEifeCuY?authuser=0&hl=en&rclk=1,Fresa Global,4.9,(137),"Ent B - Office 105 -36,Tejasvi Business Center",+971 50 552 6783,https://www.fresatechnologies.com/,
https://www.google.com/maps/place/Micropro+Software+Solutions.+Ltd.+%28UAE%29/data=!4m7!3m6!1s0x3e5f5f0c4a8d1c19:0xe26edde0c893fead!8m2!3d25.3323584!4d55.4831661!16s%2Fg%2F11hzyyhz0n!19sChIJGRyNSgxfXz4Rrf6TyODdbuI?authuser=0&hl=en&rclk=1,Micropro Software Solutions. Ltd. (UAE),5.0,(1),·,+971 50 567 7051,http://www.microproindia.com/,info@microproindia.com; sales@microproindia.com; vashtikar@microproindia.com
https://www.google.com/maps/place/Focus+Softnet+ERP+Solutions+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e662a0d71ad77:0xc35839e0b7c46d62!8m2!3d24.4635405!4d54.3861018!16s%2Fg%2F11g8kbmyfr!19sChIJd61xDSpmXj4RYm3Et-A5WMM?authuser=0&hl=en&rclk=1,Focus Softnet ERP Solutions Abu Dhabi,4.1,(14),Mashwi Building (Old Surouh - 15 Muroor Rd - near National Bank of,+971 2 622 8277,https://www.focussoftnet.com/ae/,
https://www.google.com/maps/place/LRB+INFO+TECH/data=!4m7!3m6!1s0x3e5e673c2d2ae4f5:0x27f86f27f04b128!8m2!3d24.4908877!4d54.3638712!16s%2Fg%2F11fqksznc2!19sChIJ9eQqLTxnXj4RKLEEf_KGfwI?authuser=0&hl=en&rclk=1,LRB INFO TECH,4.6,(45),·,+971 56 816 9578,https://lrbinfotech.com/,info@lrbinfotech.com
https://www.google.com/maps/place/HCLTech/data=!4m7!3m6!1s0x3e5f6be5f25c58cf:0x7bec8456afa6a600!8m2!3d25.1031821!4d55.1704592!16s%2Fg%2F11jpqlv7nw!19sChIJz1hc8uVrXz4RAKamr1aE7Hs?authuser=0&hl=en&rclk=1,HCLTech,4.6,(12),"215-217, Building No.15",+971 4 446 1871,https://www.hcltech.com/geo-presence/united-arab-emirates,
https://www.google.com/maps/place/Raspberry+IT+Services/data=!4m7!3m6!1s0x3e5f438dcf05d545:0x8eaa5f9c443c3391!8m2!3d25.2420625!4d55.3063125!16s%2Fg%2F11qmwn352h!19sChIJRdUFz41DXz4RkTM8RJxfqo4?authuser=0&hl=en&rclk=1,Raspberry IT Services,4.4,(36),"68R4+RG Ground Floor, Al Khaleej - Showroom 2",+971 4 205 0400,https://raspberryitservices.com/web-design-solutions,marketing@raspberryitservices.com
https://www.google.com/maps/place/Trango+Tech+Dubai+UAE+-+Mobile+App+Development+Company+%7C+Hire+Software+%26+App+Developers/data=!4m7!3m6!1s0x3e5f690eb3448175:0x5161a16316744e83!8m2!3d25.1856563!4d55.2756837!16s%2Fg%2F11y2n9bgwc!19sChIJdYFEsw5pXz4Rg050FmOhYVE?authuser=0&hl=en&rclk=1,Trango Tech Dubai UAE - Mobile App Development Company | Hire Software & App Developers,5.0,(8),·,+971 4 581 3629,https://trangotech.com/mobile/app-development-company-dubai/?utm_source=google&utm_medium=organic&utm_campaign=gmb-dubai,
https://www.google.com/maps/place/goBlue+International+Fzc+-+Clinic+Software+UAE/data=!4m7!3m6!1s0x3e5f5f52fbcd3f47:0xc2705d42753609ae!8m2!3d25.332591!4d55.482651!16s%2Fg%2F11c0xhxk1y!19sChIJRz_N-1JfXz4Rrgk2dUJdcMI?authuser=0&hl=en&rclk=1,goBlue International Fzc - Clinic Software UAE,4.7,(13),"#39 X3 Building, PB No: 9061, Saif Zone - Sharjah",+971 50 384 3246,http://www.clinicsoftwareuae.com/,
https://www.google.com/maps/place/Al+Murooj+Solutions-+Software+Development+Company+UAE/data=!4m7!3m6!1s0x3e5f430028e1874d:0x615def5ad8cb8630!8m2!3d25.2586339!4d55.2984345!16s%2Fg%2F11vx0h6gy6!19sChIJTYfhKABDXz4RMIbL2FrvXWE?authuser=0&hl=en&rclk=1,Al Murooj Solutions- Software Development Company UAE,4.8,(4),·,+971 56 560 2357,https://almuroojsolutions.com/,hello@almuroojsolutions.com
https://www.google.com/maps/place/Daiyra+-+Website+and+Software+Development+Company+in+Dubai/data=!4m7!3m6!1s0x3e5f6930e5560397:0x6ff72ce9cbc34c16!8m2!3d25.2013971!4d55.2727244!16s%2Fg%2F11p6qrx3ff!19sChIJlwNW5TBpXz4RFkzDy-ks928?authuser=0&hl=en&rclk=1,Daiyra - Website and Software Development Company in Dubai,4.7,(12),·,+971 52 788 6503,http://www.daiyra.me/,
https://www.google.com/maps/place/Reliable+Information+Technology+Services+LLC+%28RITS%29/data=!4m7!3m6!1s0x3e5f43348a67e3fd:0xd14f7b6e904bfa3c!8m2!3d25.2679898!4d55.3073941!16s%2Fg%2F1hc39hgf4!19sChIJ_eNnijRDXz4RPPpLkG57T9E?authuser=0&hl=en&rclk=1,Reliable Information Technology Services LLC (RITS),4.7,(22),"Metro, Dubai Tower - 303A - near Baniyas Road",+971 4 252 5685,https://ritsinfo.com/,
https://www.google.com/maps/place/Digital+Innovation+Technology+Company/data=!4m7!3m6!1s0x3e5e690961dd986f:0xe9f299c95a43fe30!8m2!3d24.4477956!4d54.4011961!16s%2Fg%2F11gjm9pv_5!19sChIJb5jdYQlpXj4RMP5DWsmZ8uk?authuser=0&hl=en&rclk=1,Digital Innovation Technology Company,4.7,(43),"Building No.1, Mezzanine M3 - Dawhat Ar Ridaym St",,https://digitalinnovation.ae/,contact@digitalinnovation.ae
https://www.google.com/maps/place/Tally+Prime+UAE/data=!4m7!3m6!1s0x3e5f43e7baeea341:0x760135c079aa3b07!8m2!3d25.2567374!4d55.2964104!16s%2Fg%2F11hdynkwtr!19sChIJQaPuuudDXz4RBzuqecA1AXY?authuser=0&hl=en&rclk=1,Tally Prime UAE,4.8,(22),"Next, B al ain center ( computer plaza - 109 sharaf dg metro station",+971 58 964 8004,http://www.tallyprimeuae.com/;www.booksnshelves.com,hardey@tallyprimeuae.com; virat@tallyprimeuae.com
https://www.google.com/maps/place/Gzeez+Tech+Design+and+Software+Development+Company/data=!4m7!3m6!1s0x3e5f431c36551c67:0xfe86c9fc09a481e2!8m2!3d25.2010781!4d55.274135!16s%2Fg%2F11rcqs2303!19sChIJZxxVNhxDXz4R4oGkCfzJhv4?authuser=0&hl=en&rclk=1,Gzeez Tech Design and Software Development Company,5.0,(6),"Office 105, First Floor Building 4, Emaar Square - Sheikh Mohammed bin Rashid Blvd",+971 4 401 8526,https://www.gzeeztech.com/,info@gzeeztech.com
"https://www.google.com/maps/place/iSpatial+Techno+Solutions+LLC,+Masdar+City+Office/data=!4m7!3m6!1s0x3e5e49481b8e64eb:0xa1d34c3322adcde1!8m2!3d24.4334281!4d54.61769!16s%2Fg%2F11h3rchmdj!19sChIJ62SOG0hJXj4R4c2tIjNM06E?authuser=0&hl=en&rclk=1","iSpatial Techno Solutions LLC, Masdar City Office",5.0,(3),·,+971 2 643 4339,http://www.ispatialtec.com/,connectus@ispatialtec.com
https://www.google.com/maps/place/Focus+Softnet+ERP+Solutions+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e662a0d71ad77:0xc35839e0b7c46d62!8m2!3d24.4635405!4d54.3861018!16s%2Fg%2F11g8kbmyfr!19sChIJd61xDSpmXj4RYm3Et-A5WMM?authuser=0&hl=en&rclk=1,Focus Softnet ERP Solutions Abu Dhabi,4.1,(14),Mashwi Building (Old Surouh - 15 Muroor Rd - near National Bank of,+971 2 622 8277,https://www.focussoftnet.com/ae/,
https://www.google.com/maps/place/HelloPixels+-+Web%2FApp+Development+Company+Abu+Dhabi/data=!4m7!3m6!1s0x3e5e66405e64ca9d:0x5702a34ce8f668cd!8m2!3d24.4876663!4d54.3665079!16s%2Fg%2F11gzt7lvs!19sChIJncpkXkBmXj4RzWj26EyjAlc?authuser=0&hl=en&rclk=1,HelloPixels - Web/App Development Company Abu Dhabi,5.0,(27),·,+971 50 547 3745,https://www.hellopixels.com/,
https://www.google.com/maps/place/Yomly+%7C+HR+%26+Payroll+Software+UAE+%26+GCC/data=!4m7!3m6!1s0x3e5f6be106184c39:0xd5b7c59d3bfc96cc!8m2!3d25.1003951!4d55.1698749!16s%2Fg%2F11gy9qr8bx!19sChIJOUwYBuFrXz4RzJb8O53Ft9U?authuser=0&hl=en&rclk=1,Yomly | HR & Payroll Software UAE & GCC,4.2,(27),Business Central Towers 49th & 50th Floor,+971 4 436 1888,http://www.yomly.com/,
https://www.google.com/maps/place/Bayzat+-+HR+SOFTWARE+UAE/data=!4m7!3m6!1s0x3e5f6e774a67b8e5:0xd22862e7a762faf9!8m2!3d25.2088671!4d55.2775216!16s%2Fg%2F11c2pn97jk!19sChIJ5bhnSnduXz4R-fpip-diKNI?authuser=0&hl=en&rclk=1,Bayzat - HR SOFTWARE UAE,4.2,(341),Gate Avenue - Zone D Level 1 Al Mustaqbal St,+971 4 325 8601,https://www.bayzat.com/,marketing@bayzat.com; recruitment@bayzat.com; support@bayzat.com
https://www.google.com/maps/place/TechGropse-+Mobile+App+Development+%7C+Hire+Mobile+App+Developers+%7C+Software+Development+Company+in+Abu+Dhabi+UAE/data=!4m7!3m6!1s0x3e5e65c32fece2ed:0x6d8233e74f692eb9!8m2!3d24.4577962!4d54.3335706!16s%2Fg%2F11wwf6dqqx!19sChIJ7eLsL8NlXj4RuS5pT-czgm0?authuser=0&hl=en&rclk=1,TechGropse- Mobile App Development | Hire Mobile App Developers | Software Development Company in Abu Dhabi UAE,5.0,(9),·,+971 52 798 4766,https://www.techgropse.ae/mobile-app-development-company-abu-dhabi,
https://www.google.com/maps/place/APEX+Vision+Software+House/data=!4m7!3m6!1s0x3e5f6b79f349aa0b:0x1d0749ac59ecd361!8m2!3d25.1108025!4d55.1955445!16s%2Fg%2F11f__7ds6v!19sChIJC6pJ83lrXz4RYdPsWaxJBx0?authuser=0&hl=en&rclk=1,APEX Vision Software House,4.2,(5),Rasis Business Center - Dubai,+971 56 400 3472,http://www.apexarabia.com/,business@apexarabia.com
https://www.google.com/maps/place/Polaris+Technology+LLC+%28Polaris+ERP%29/data=!4m7!3m6!1s0x3e5f69d0ca3d3bab:0x21fbeafa249b6737!8m2!3d25.1004487!4d55.1694916!16s%2Fg%2F11hdc4nny0!19sChIJqzs9ytBpXz4RN2ebJPrq-yE?authuser=0&hl=en&rclk=1,Polaris Technology LLC (Polaris ERP),4.7,(47),·,+971 52 834 7814,https://polariserp.com/,info@polariserp.com; sales@polariserp.com
https://www.google.com/maps/place/Web+Masters+LLC+%7C+Microsoft+Dynamics+Partner+in+UAE/data=!4m7!3m6!1s0x3e5f433b76469883:0x7a197965220669e5!8m2!3d25.2555144!4d55.3019947!16s%2Fg%2F11bbwnyjnm!19sChIJg5hGdjtDXz4R5WkGImV5GXo?authuser=0&hl=en&rclk=1,Web Masters LLC | Microsoft Dynamics Partner in UAE,4.0,(9),·,+971 4 359 1588,http://www.webmasterstech.com/,
"https://www.google.com/maps/place/Brain+Station+23%28UAE%29+%E2%80%93+Software+Development+in+Dubai,+UAE+%7C+Best+Fintech+%26+Mobile+App+Development+Company+in+Dubai/data=!4m7!3m6!1s0x3e5f69c72679878b:0x702b796e406fd862!8m2!3d25.180662!4d55.2674466!16s%2Fg%2F11lnsrp6dm!19sChIJi4d5JsdpXz4RYthvQG55K3A?authuser=0&hl=en&rclk=1","Brain Station 23(UAE) – Software Development in Dubai, UAE | Best Fintech & Mobile App Development Company in Dubai",5.0,(2),·,+971 50 750 5502,https://brainstation-23.com/,
"https://www.google.com/maps/place/E+Concept:+Software+Company+in+Dubai,+UAE+%7C+HR+%26+Payroll+Software,+Accounting+Software+UAE/data=!4m7!3m6!1s0x3e5f437b99011f03:0x5d3868966fe2b24d!8m2!3d25.2572718!4d55.2956501!16s%2Fg%2F11v9vp4j56!19sChIJAx8BmXtDXz4RTbLib5ZoOF0?authuser=0&hl=en&rclk=1","E Concept: Software Company in Dubai, UAE | HR & Payroll Software, Accounting Software UAE",,,Al Khaleej Center BurDubai - 201,+971 50 758 1104,https://www.econceptme.com/,hello@econceptme.com; sales@econceptme.com
https://www.google.com/maps/place/Epro+Software/data=!4m7!3m6!1s0x3e5e662fa2543211:0x5c8e2c30e6121214!8m2!3d24.4697132!4d54.3810688!16s%2Fg%2F1q64g9jl4!19sChIJETJUoi9mXj4RFBIS5jAsjlw?authuser=0&hl=en&rclk=1,Epro Software,4.9,(18),,+971 2 641 7814,http://www.logicsoftest.com/,epro@logicsoftest.com; moayad@logicsoftest.com
https://www.google.com/maps/place/APPSTIRR+UAE/data=!4m7!3m6!1s0x3e5f6d819286d233:0xeff9c860e00b703d!8m2!3d25.0683251!4d55.1450851!16s%2Fg%2F11p75rscrg!19sChIJM9KGkoFtXz4RPXAL4GDI-e8?authuser=0&hl=en&rclk=1,APPSTIRR UAE,3.7,(3),·,+971 56 964 7469,,
https://www.google.com/maps/place/Mobile+App+Development+Company+In+Abu+Dhabi+-+TekRevol/data=!4m7!3m6!1s0x750b1e5bd2b5bef:0x7675f8afa6aea52a!8m2!3d24.4871614!4d54.3574765!16s%2Fg%2F11rzjhyqy4!19sChIJ71srveWxUAcRKqWupq_4dXY?authuser=0&hl=en&rclk=1,Mobile App Development Company In Abu Dhabi - TekRevol,4.0,(4),·,+971 55 457 3996,https://www.tekrevol.com/mobile-app-development-company-dubai,info@tekrevol.com
https://www.google.com/maps/place/Information+Dynamics/data=!4m7!3m6!1s0x3e5f431167a2cc23:0x26ac9a670bab64ef!8m2!3d25.2557415!4d55.2956655!16s%2Fg%2F1hhwk0wry!19sChIJI8yiZxFDXz4R72SrC2earCY?authuser=0&hl=en&rclk=1,Information Dynamics,4.6,(43),Sharaf Building - 3rd Floor Mankhool Area - opp. Ramada Hotel,+971 4 355 5513,http://www.infodynamic.net/,sales@eg.infodynamic.net; sales@in.infodynamic.net; sales@infodynamic.net; sales@ke.infodynamic.net; sales@om.infodynamic.net; sales@za.infodynamic.net; webmaster@infodynamic.net
https://www.google.com/maps/place/Omega+Software+%7C+POS+System+in+Dubai+-+UAE+%7C+%D9%86%D8%B8%D8%A7%D9%85+%D9%86%D9%82%D8%A7%D8%B7+%D8%A8%D9%8A%D8%B9+%D9%81%D9%8A+%D8%A7%D9%84%D8%A5%D9%85%D8%A7%D8%B1%D8%A7%D8%AA%E2%80%AD/data=!4m7!3m6!1s0x3e5f7540c120072d:0xf79c9fd4b3b7d103!8m2!3d25.2313424!4d55.3134851!16s%2Fg%2F11nfv746xn!19sChIJLQcgwUB1Xz4RA9G3s9SfnPc?authuser=0&hl=en&rclk=1,,4.7,(9),"A0315, Metha Plaza Building - Oudh",+971 4 272 7799,https://www.omegapos.com/,customercare@omegapos.com; sales@omegapos.com; support@omegapos.com
https://www.google.com/maps/place/Enterprise+Systems+Analysis+Technology+%5BESAT%5D/data=!4m7!3m6!1s0x3e5e40cca53b800f:0xf4e0e837c6d81938!8m2!3d24.3610003!4d54.5216442!16s%2Fg%2F1pycr7zw4!19sChIJD4A7pcxAXj4ROBnYxjfo4PQ?authuser=0&hl=en&rclk=1,Enterprise Systems Analysis Technology [ESAT],4.3,(36),Albarakah - 12th Street - 2nd Floor,+971 2 553 8777,https://esat.ae/,
https://www.google.com/maps/place/ODS2/data=!4m7!3m6!1s0x3e5f6b42e1ae3d71:0x3a26ca7a690a0e2!8m2!3d25.094236!4d55.157032!16s%2Fg%2F11g_bsxjy!19sChIJcT2u4UJrXz4R4qCQpqdsogM?authuser=0&hl=en&rclk=1,ODS2,5.0,(5),"DIB Building Nr. 01, Suite 302, Third Floor, Dubai Internet City, P.O. Box: 502675",+971 4 445 6840,http://www.ods2.com/,info@ods2.com
https://www.google.com/maps/place/TADKEER+INFORMATION+SOLUTION/data=!4m7!3m6!1s0x3e5e38a6de417229:0x5ea4b05b0bd34b90!8m2!3d24.373153!4d54.5369449!16s%2Fg%2F11g8shtkdr!19sChIJKXJB3qY4Xj4RkEvTC1uwpF4?authuser=0&hl=en&rclk=1,TADKEER INFORMATION SOLUTION,4.3,(23),·,+971 2 650 0160,https://aipsoft.com/,
https://www.google.com/maps/place/BR+Softech-+Mobile+Game+Development+Company+in+UAE/data=!4m7!3m6!1s0x3e5f4387ec1be8df:0x2da6295f915bd22f!8m2!3d25.2583841!4d55.2985142!16s%2Fg%2F11rfb289py!19sChIJ3-gb7IdDXz4RL9JbkV8ppi0?authuser=0&hl=en&rclk=1,BR Softech- Mobile Game Development Company in UAE,,,1901 musallah tower - Khalid Bin Al Waleed Rd,+91 78210 55537,https://www.brsoftech.com/uae.html,
https://www.google.com/maps/place/Epicor+Software+Middle+East/data=!4m7!3m6!1s0x3e5f6b67f107536d:0x70316312023289aa!8m2!3d25.0980685!4d55.1634927!16s%2Fg%2F11bbwq31k7!19sChIJbVMH8WdrXz4RqokyAhJjMXA?authuser=0&hl=en&rclk=1,Epicor Software Middle East,4.1,(7),,+971 4 391 3730,https://www.epicor.com/en-ae/,
