place_id,business_name,rating,reviews,category,address,whatsapp_number,website,email,email_primary,instagram,twitter,linkedin_company,linkedin_ceo,linkedin_founder,phone_primary,contact_page_found,social_media_score
https://www.google.com/maps/place/Northern+Air+Mechanical+Services/data=!4m7!3m6!1s0x872a4b6c026b28c5:0x6b278661287b516a!8m2!3d33.5161679!4d-112.0469574!16s%2Fg%2F11byflm1wh!19sChIJxShrAmxLKocRalF7KGGGJ2s?authuser=0&hl=en&rclk=1,Northern Air Mechanical Services,4.7,(92),HVAC contractor,5353 N 16th St #105,+1 480-352-8710; +14809993336; 021509060; 031408070; 040227090815130; 050326080914120; 1407054805090; 14417797; 1506044904080; 1769051693; 1769065096; 2023-08-21; 2023-09-14; 2024-04-30; 2025-05-18; 2025-10-29; 202929262; 24516910; 2713935; 3551830; 37221975; 38297623; 43455954435; 4489-683; 4503-683; 46107987; 4809993336; 4822335; 50584350521; 52212670; 52279104; 5291518; 53521731; 5757585254715; 5785279; 62710998121; 63069161; 6421190; 6478579; 660900000; 6663370; 670801010; 7654120; 7659153; 78354736; 85295 5353,https://northernairac.com/,,,https://www.instagram.com/northernairac/,https://x.com/NorthernAirAC/,,,,+14809993336,Yes,3
https://www.google.com/maps/place/Heating+Ventilation+%26+Air+Conditioning+Phoenix/data=!4m7!3m6!1s0x872b70e095e6a1eb:0xd56cfc629d1e8fba!8m2!3d33.6757251!4d-111.9793048!16s%2Fg%2F1wf229_c!19sChIJ66HmleBwK4cRuo8enWL8bNU?authuser=0&hl=en&rclk=1,Heating Ventilation & Air Conditioning Phoenix,4.9,(33),HVAC contractor,20940 N Tatum Blvd,+1 602-932-7280; 0 180619 4; 0 44444444444444; 00254238 7; 00254238 9; 0027 216443; 0027 800046; 00281093 14; 00281093 9; 0175349 18; 01986 102572; 0254 149689 24; 0254 169499 23; 0458 734688; 05008 00870135; 0614389 3; 0725708 0 5; 0843279 704742; 10125 239274; 10125 642144; 102572 218356; 103387 240606; 109084 194768; 10956 14933; 115188 190316; 1156 241884; 117923 235168; 119153 476031; 119515 184345; 12 00725708; 120027 159996; 120027 218356; 120027 584808; 123-456-7890; 123843 178374; 125403 2; 126173 163813; 126173 171188; 12793 8481; 128293 80099; 13246 22973; 137453 62734; 137455 216709; 137481 216443; 137481 218356; 13756 156735; 13875 887128; 13875 982015; 1395 58613 17; 142032 159996; 142059 800312; 142086 800046; 14325 1051; 1434 794612; 14499 219984; 146574 476031; 1477 724914; 153838 207233; 154079 181519; 154079 584808; 1559569283-327; 1562151270; 156646 56197; 1586105251261; 159706 476031; 160022 12; 160022 142059; 160022 97941; 1604176857763; 162685 194482; 1662151855613; 166708 155414; 167406 0348435; 167429 179333; 167435 800171; 1676130935586; 1676400707823; 1676400707978; 167698 0696395; 1677180202551; 1677180202572; 168007 14; 1683 882927; 168307 103948; 1687891993617; 1690917972557; 1690917972559; 1694459189433; 1694976952098; 169499 00870135; 169713 480402; 169713 559644; 169713 638885; 169741 180537; 1704022632400; 17083 1977; 1711397817860; 1711397818498; 171674 18; 1726977192018; 172722 253396; 1731981897960; 173439 499451; 17496 219802; 175014 202522; 176085 703135; 176138 416153; 177068 318068; 181415 38274; 181519 120027; 181546 12; 181546 154053; 181546 859477; 18244 225; 184062 416153; 184062 703135; 184221 920321; 18629 00725708; 187035 437867; 188721 0183388; 188721 23822; 190755 213537; 190755 26463; 191987 416153; 191987 703135; 193585 480075; 194873 804906; 196118 230264; 198412 480402; 198412 559644; 198412 639421; 201249 306392; 201276 264897; 201303 209307; 202253 17; 202903 541688; 204357 984696; 20572 202253; 205747 0622429; 205747 233829; 209334 38724; 209388 201223; 213564 190728; 213564 492717; 213829 574528; 216443 12; 216709 10; 218383 102546; 218383 12; 218383 137455; 219775 202522; 219775 219748; 219828 174987; 219828 650665; 225 574505; 225 984202; 225536 337333; 22827 2175; 233803 20572; 233856 342801; 23542 202125; 238166 705008; 238193 188694; 238247 513063; 239157 169472; 239157 705277; 24 120726; 24 180619 24; 24 544354; 240281 149662; 240281 903381; 2546 202789; 279 568034; 2966 670265; 306659 3; 306928 4; 315762 11; 326219512195122; 326797385620915; 343068 0; 343068 23; 3776 512794; 3851 439245; 3858 42955 10; 388042 20; 38823 230264; 4053 859743; 42265 0180703; 44354 0 12; 457516339869281; 4934 216709; 499003 21; 512527 0; 51333 0178034; 53199385; 537097 0; 562404 17; 574466 23; 584415 14; 585075 15; 602 932-7280; 617075 202253; 64897 492717; 650129 2; 650396 21; 650931 2; 673387 19; 706517 8; 708403 4; 731041 13; 7587 154617; 7941 979677; 800046 12; 800312 9; 8227 870938; 84808 585075; 85075 12; 8567 629759; 859477 5; 859743 5; 861111111111111; 861616 10; 8694 0614389; 875125 19; 875362 24; 87746 863095; 87776 387507; 888888888888889; 903112 24; 92984 26463; 9359 102075 19; 9361 307195; 9381 95067 19; 941003 12; 9446 561536; 946481 12; 9662 00843279; 9748 492984; 980212 15; 99858782; 9996 800312,https://www.heatingventilationairconditioningphoenix.com/,,,,,,,,+1 602-932-7280,Yes,0
https://www.google.com/maps/place/Legendary+Energy/data=!4m7!3m6!1s0x872b0df33e49c3bb:0xdd75191b16c872be!8m2!3d33.5481482!4d-112.050821!16s%2Fg%2F11jpf9wglg!19sChIJu8NJPvMNK4cRvnLIFhsZdd0?authuser=0&hl=en&rclk=1,Legendary Energy,5.0,(227),HVAC contractor,7600 N 15th St Suite 150,+1 602-266-9566; 012 345 678 989; 1769042686; 1769054270; 1769054276; 2024-01-17; 2024-03-12; 3329865; 55016023; 57408771; 602 266-9566,http://legendaryenergyaz.com/,service@legendaryenergyaz.com,service@legendaryenergyaz.com,,,,,,+1 602-266-9566,Yes,0
https://www.google.com/maps/place/Phoenix+HVAC+Air+Conditioning/data=!4m7!3m6!1s0x872b3ee5cd4bdf05:0x6f2535029414cded!8m2!3d33.459498!4d-112.074733!16s%2Fg%2F11b7q8x9pd!19sChIJBd9LzeU-K4cR7c0UlAI1JW8?authuser=0&hl=en&rclk=1,Phoenix HVAC Air Conditioning,4.9,(42),HVAC contractor,101 W Portland St,+1 928-433-0801,,,,,,,,,+1 928-433-0801,No,0
https://www.google.com/maps/place/Integrity+Air+Conditioning+%26+Heating+L.L.C/data=!4m7!3m6!1s0x872b703b23bd03d7:0xbf880f0eefb5a7fd!8m2!3d33.6824201!4d-112.0282809!16s%2Fg%2F1tjkg80y!19sChIJ1wO9IztwK4cR_ae17w4PiL8?authuser=0&hl=en&rclk=1,Integrity Air Conditioning & Heating L.L.C,4.9,(661),HVAC contractor,2250 E Rose Garden Loop,+1 602-971-0567; 05766077736; 1126-12005965; 1210528735-788; 15080551140; 151208191; 17647265617; 2023-04-28; 2023-11-30; 2025-06-23; 32415740445; 331569903-540; 337820664-540; 35282571342; 353228393; 386178374-540; 4453511; 450-1-1024; 465755405; 5157725; 602-971-0567; 602-971-0567 602; 6176743974787; 6236736; 6660456; 66666666666667; 716062776; 7364662; 7472577; 7835787476; 79637270657; 83333333333333; 85024 602-971; 971-0567,https://integrity-hvac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-profile,,,,https://x.com/INTEGRITY_AC/,,,,+1 602-971-0567,Yes,2
https://www.google.com/maps/place/4HIM+Cooling+%26+Heating/data=!4m7!3m6!1s0x651f0bcd28f0d697:0x7b5ef4de6fb6c895!8m2!3d33.5679587!4d-112.109688!16s%2Fg%2F11y5m07ndf!19sChIJl9bwKM0LH2URlci2b970Xns?authuser=0&hl=en&rclk=1,4HIM Cooling & Heating,4.9,(226),HVAC contractor,9013 N 24th Ave Suite 6,+1 623-294-1512; +1623 232-2836; 1000008953; 104941-22; 1126-1000129047; 145452113; 1751036301637; 1751036540546; 1769058472; 1769058731; 1769058841; 20240910; 20250626; 4254-945; 492444293; 492444293-768; 532-1-768; 61560114632455; 623 232-2836,https://www.4himcooling.com/?utm_campaign=gmb,,,,,,,,+1623 232-2836,Yes,1
https://www.google.com/maps/place/AC+Works/data=!4m7!3m6!1s0x872b6db3ddcdb957:0x215158082a6e34c!8m2!3d33.5730033!4d-112.0586438!16s%2Fg%2F11pxnphktm!19sChIJV7nN3bNtK4cRTOOmgoAVFQI?authuser=0&hl=en&rclk=1,AC Works,5.0,(235),HVAC contractor,9605 N Cave Creek Rd,+1 602-780-3077; 199291699-1; 2023-10-12; 2023-10-27; 2024-05-29; 364743977; 3889566; 602 780 3077; 602 780 3077 602; 602 780 3077 9605; 602 780-3077; 602-780-3077; 6027803077; 780-3077,https://acworksaz.com/,,,,https://x.com/acworksaz/,,,,+1 602-780-3077,Yes,2
https://www.google.com/maps/place/Air+Conditioning+of+Arizona/data=!4m7!3m6!1s0x872b74376635c1a7:0x94e7613f59820776!8m2!3d33.626171!4d-111.915779!16s%2Fg%2F11c58p1q90!19sChIJp8E1Zjd0K4cRdgeCWT9h55Q?authuser=0&hl=en&rclk=1,Air Conditioning of Arizona,5.0,(680),HVAC contractor,·,+1 480-250-3882; 1550992819836; 1551070165420; 1551192920713; 1551194531710; 1551200164316; 1556812616395; 1556813859776; 1769002168; 1769002860; 1769002861; 20190419; 2022-11-17; 2025-04-07; 2025-06-06; 2025-08-29; 223242958-768; 264184679; 306612137-1920; 400221571; 480 250-3882; 4802503882; 551904652; 619361858; 686966047-768; 792245360; 951829-768,https://www.acofaz.net/,,,,,,,,+1 480-250-3882,Yes,0
https://www.google.com/maps/place/Promise+Heating+%26+Air/data=!4m7!3m6!1s0xb4124e6c018c12b:0x346fe5fd27e750d5!8m2!3d33.4699953!4d-112.1066084!16s%2Fg%2F11rn15mrs3!19sChIJK8EYwOYkQQsR1VDnJ_3lbzQ?authuser=0&hl=en&rclk=1,Promise Heating & Air,5.0,(226),HVAC contractor,2010 N 22nd Ave,+1 602-363-0230; 00013-300; 134311695; 1390466; 1617061605474; 1623945195865; 2020-03-19; 2021-05-06; 2021-10-18; 2386328; 26173497; 2663569576; 3028697; 466410093; 602 363-0230; 7309096028; 765185262; 95606586,http://promiseheatingandair.com/?utm_campaign=gmb,,,,,,,,+1 602-363-0230,Yes,0
https://www.google.com/maps/place/Phoenix+HVAC+Repair+Authority/data=!4m7!3m6!1s0x872b71ed9d4b5d07:0x5a78ac3c231c38a7!8m2!3d33.6397932!4d-111.9957817!16s%2Fg%2F11mrsmwrk9!19sChIJB11Lne1xK4cRpzgcIzyseFo?authuser=0&hl=en&rclk=1,Phoenix HVAC Repair Authority,5.0,(20),HVAC contractor,89 N 40th St,+1 480-520-3392; 480 520-3392,https://phoenixheatingcoolingauthority.com/,,,,,,,,+1 480-520-3392,Yes,0
https://www.google.com/maps/place/ACE+Home+Services+%28formerly+Hero+Home+Services%29/data=!4m7!3m6!1s0x872b114a6a39232b:0x93679ca53df22cc!8m2!3d33.4253773!4d-112.0678108!16s%2Fg%2F11vynxj4yg!19sChIJKyM5akoRK4cRzCLfU8p5Ngk?authuser=0&hl=en&rclk=1,ACE Home Services (formerly Hero Home Services),4.9,(530),HVAC contractor,409 E Watkins St,+1 833-247-6926; 1750792774; 1750792787; 1750792788; 1768962094; 1768962118; 1768962119; 1768962607; 1768963700; 1768963727; 2025-07-09; 2025-12-09; 2025-12-16; 2136554345-1; 4798005; 602 536-4475; 602 536-4475 24; 6025364475; 928 851-8704; 9288518704,https://acehomeaz.com/areas-served/phoenix-az/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*225*ace-home-services-phoenix,info@acehomeaz.com,info@acehomeaz.com,https://www.instagram.com/acehomeaz/,https://x.com/acehomeaz1/,,,,+1 833-247-6926,Yes,3
https://www.google.com/maps/place/Alien+Air+Conditioning+and+Heating+llc/data=!4m7!3m6!1s0x872b6cc696eea341:0xb3b9d19dd95e8092!8m2!3d33.5434322!4d-112.1248345!16s%2Fg%2F12vs7hz3r!19sChIJQaPulsZsK4cRkoBe2Z3RubM?authuser=0&hl=en&rclk=1,Alien Air Conditioning and Heating llc,4.9,(223),Air conditioning contractor,·,+1 602-824-9494; 0024321804; 1649367011; 1656367629; 1656468884; 1658089668; 1660095189; 2023-01-10; 2024-04-15; 2025-04-15; 2025-10-29; 2026-01-22 07; 602 824-9494; 602 845-9494; 602-824-9494; 6028249494; 822692402,https://www.alienairconditioning.com/,,,,https://x.com/Alien_AC/,https://www.linkedin.com/company/alien-air-conditioning-and-heating/,,,+1 602-824-9494,Yes,3
https://www.google.com/maps/place/United+Air+Cooling+%26+Heating+Phoenix/data=!4m7!3m6!1s0x87a4c924bdff2cd9:0x9fa0c31cb5f2d785!8m2!3d33.4812962!4d-112.0371003!16s%2Fg%2F11fjxy8lpb!19sChIJ2Sz_vSTJpIcRhdfytRzDoJ8?authuser=0&hl=en&rclk=1,United Air Cooling & Heating Phoenix,5.0,(32),HVAC contractor,"Squaw Peak Plaza, 2048 E Thomas Rd",+1 602-654-3522,,,,,,,,,+1 602-654-3522,No,0
https://www.google.com/maps/place/WISE+Cooling+%26+Heating/data=!4m7!3m6!1s0x872b7be5fa0ff0d1:0xa34ba5c17170b124!8m2!3d33.6043256!4d-112.1087185!16s%2Fg%2F1tdw3ytc!19sChIJ0fAP-uV7K4cRJLFwccGlS6M?authuser=0&hl=en&rclk=1,WISE Cooling & Heating,5.0,(359),HVAC contractor,·,+1 480-575-6077; +14805756077; 1121087185; 1127681386; 12759082; 1318539; 1745785379; 1745785381; 1768996860; 1768996862; 1768996863; 1768997185; 1769001716; 1769023692; 2025-05-17; 2025-11-24; 24573392; 3033587; 3106889; 336025763; 336043256; 3762010; 37725089; 4606971; 4762285; 480 575-6077; 48485263; 4951630; 5799890; 7135770; 9687430,http://www.wisecoolingandheating.com/,,,https://www.instagram.com/wisecoolingandheating/,,,,,+14805756077,Yes,2
https://www.google.com/maps/place/Reliable+Phoenix+HVAC+Experts/data=!4m7!3m6!1s0x872b130a8c0dc5ff:0x5710db9a2ff75ea8!8m2!3d33.4947752!4d-112.1013254!16s%2Fg%2F11xp498lsd!19sChIJ_8UNjAoTK4cRqF73L5rbEFc?authuser=0&hl=en&rclk=1,Reliable Phoenix HVAC Experts,5.0,(21),HVAC contractor,1942 W Indian School Rd,+1 480-999-1880,,,,,,,,,+1 480-999-1880,No,0
https://www.google.com/maps/place/Six+Star+AC+%26+Refrigeration/data=!4m7!3m6!1s0x872b71f605849215:0x4b1abd54a8249be2!8m2!3d33.5832105!4d-112.1103003!16s%2Fg%2F1tznmts2!19sChIJFZKEBfZxK4cR4pskqFS9Gks?authuser=0&hl=en&rclk=1,Six Star AC & Refrigeration,5.0,(174),Air conditioning repair service,2432 W Peoria Ave #1098,+1 602-404-3444; 0 0 320 512; 05-4-1-180; 05-4-1-192; 05-4-1-270; 1121103003; 1121128752; 1257031; 126729744; 1267297441; 1267297442; 1267297443; 135 192 31; 1479907; 172 2261; 1741 3548; 1744329600; 1745020800; 1745107200; 1745712000; 1745884800; 1746662400; 1746748800; 1747699200; 1752105979; 1752105983; 1752105986; 1752105990; 1763631348; 1769060212; 1769060215; 1769060216; 1769060217; 1769060218; 1769064474; 1769065107; 1834565; 2026-01-22 07; 20404-3444; 2142086; 2179799; 3207175461824; 335832105; 335832149; 3990897; 4838879; 5018537; 51729228; 602 404-3444; 6024043444; 605849215; 6062773; 6558993; 67890134; 7200935; 72815726; 7779879; 7856382; 7913031; 8009983; 8618984; 9663470; 9769010,https://sixstarac.com/,support@sixstarac.com,support@sixstarac.com,https://www.instagram.com/SixStarAC/,https://x.com/SixStarAC/,https://www.linkedin.com/company/six-star-ac/,,,+1 602-404-3444,Yes,4
https://www.google.com/maps/place/Supreme+Comfort+LLC/data=!4m7!3m6!1s0x98d7b66a9a5e0bd:0x5dacbce7159c8664!8m2!3d33.4494816!4d-112.0190447!16s%2Fg%2F11w7p3vpg7!19sChIJveClqWZ7jQkRZIacFee8rF0?authuser=0&hl=en&rclk=1,Supreme Comfort LLC,5.0,(147),HVAC contractor,2900 E Adams St,+1 623-294-2831,https://supremecomfortaz.com/,,,,,,,,+1 623-294-2831,Yes,0
https://www.google.com/maps/place/All+Area+A%2FC+%26+Heating/data=!4m7!3m6!1s0x872b10f78f1affd9:0x3da4886ebd34945a!8m2!3d33.3819997!4d-112.0995913!16s%2Fg%2F12mkw90vs!19sChIJ2f8aj_cQK4cRWpQ0vW6IpD0?authuser=0&hl=en&rclk=1,All Area A/C & Heating,5.0,(210),Air conditioning contractor,7109 S 19th Dr,+1 602-718-9363,https://allareaacandheating.com/,,,,,,,,+1 602-718-9363,Yes,0
https://www.google.com/maps/place/Howard+Air+Showroom+%26+Design+Center/data=!4m7!3m6!1s0x872b6f1e1cc4b899:0x7dbb348ee1e04a1c!8m2!3d33.6494347!4d-112.1140539!16s%2Fg%2F11gf97lfft!19sChIJmbjEHB5vK4cRHErg4Y40u30?authuser=0&hl=en&rclk=1,Howard Air Showroom & Design Center,4.9,"(3,205)",Air conditioning contractor,·,+1 602-805-8215,https://howardair.com/utm_source=local&utm_medium=organic&utm_campaign=showroom,,,,,,,,+1 602-805-8215,Yes,0
https://www.google.com/maps/place/Biltmore+Mechanical+Heating+And+Cooling+LLC/data=!4m7!3m6!1s0x872b0ddbd5e84db9:0x8226c224e668f95!8m2!3d33.4954908!4d-112.0718654!16s%2Fg%2F11h3nthq9l!19sChIJuU3o1dsNK4cRlY9mTiJsIgg?authuser=0&hl=en&rclk=1,Biltmore Mechanical Heating And Cooling LLC,4.9,(44),Air conditioning contractor,5021 N 20th St #10533,+1 602-885-7328; 20230328; 20240817; 20251101; 20251202,http://www.biltmoremechanical.com/,,,,https://x.com/wordpress/,,,,+1 602-885-7328,Yes,2
https://www.google.com/maps/place/Superior+Phoenix+HVAC+Solutions/data=!4m7!3m6!1s0x872b136758740f9f:0x2b292edab73afe67!8m2!3d33.4953795!4d-112.127169!16s%2Fg%2F11xvtb1v2z!19sChIJnw90WGcTK4cRZ_46t9ouKSs?authuser=0&hl=en&rclk=1,Superior Phoenix HVAC Solutions,5.0,(30),HVAC contractor,3130 W Indian School Rd,+1 480-999-2564,,,,,,,,,+1 480-999-2564,No,0
https://www.google.com/maps/place/MAGMA+HVAC/data=!4m7!3m6!1s0x872b6f08f26f6af7:0x99dffc77a3590442!8m2!3d33.5576008!4d-112.0339398!16s%2Fg%2F11q1g_tm3c!19sChIJ92pv8ghvK4cRQgRZo3f835k?authuser=0&hl=en&rclk=1,MAGMA HVAC,4.6,(175),HVAC contractor,1855 W Greenway Rd,+1 602-960-3949,https://magmahvac.com/,,,,,,,,+1 602-960-3949,Yes,0
"https://www.google.com/maps/place/Bell+Air+Conditioning,+LLC./data=!4m7!3m6!1s0x872b4497c69be0ad:0xfd818a6d10f57bc0!8m2!3d33.653496!4d-112.290375!16s%2Fg%2F1hc2d6sbk!19sChIJreCbxpdEK4cRwHv1EG2Kgf0?authuser=0&hl=en&rclk=1","Bell Air Conditioning, LLC.",4.9,"(7,331)",Air conditioning repair shop,18700 North 107th Avenue,(623) 748-3324,https://www.google.com/aclk?sa=L&ai=DChsSEwiLyq_6n56SAxWNOIMDHSSAJcMYACICCAEQABoCc2Y&co=1&ase=2&gclid=CjwKCAiAj8LLBhAkEiwAJjbY73sjK1FRkQd9XY2AkvDEu4x4LXVKQXi97vSmfBxEwwRlnD1G9PUCsRoC8h0QAvD_BwE&cid=CAAS0wHkaOYe4sVXYDGZ3TRINzyzMabAn_LT_cf-cmmfJjQK6i_vRf9HD7_bki40dVneBq5qOZbI5W-4bH4LdhrcpcF_zRQpmMN9_tX7LiDy1qs8LAhPDavpm-eKPUXGHAZaDTcYSV5w59B2GLA7sN38wrDUGfbN0O3rJyomgInqFqYbrUMUBexuk6adb1yV22MES6lsyr9lRCa8_u_NiYcTos03CRrszOdceo8FfS9YKnITLI5apyyY1oLyOt7q5XBsHOYayru9Tmf29kG05zoM6HtSDI31&cce=2&category=acrcp_v1_32&sig=AOD64_1E1wqUNVYLMIc4i7xB2rukico7BQ&adurl&q&ctype=99&nis=6,,,,,,,,(623) 748-3324,No,0
https://www.google.com/maps/place/The+AC+Team/data=!4m7!3m6!1s0x872b66f70a2dcdfd:0x7ba7cb76c1976f96!8m2!3d33.519689!4d-112.17204!16s%2Fg%2F11cs3zz5tc!19sChIJ_c0tCvdmK4cRlm-XwXbLp3s?authuser=0&hl=en&rclk=1,The AC Team,5.0,(337),HVAC contractor,5237 West Montebello Avenue,(602) 200-8326,https://www.google.com/aclk?sa=L&ai=DChsSEwiLyq_6n56SAxWNOIMDHSSAJcMYACICCAEQARoCc2Y&co=1&ase=2&gclid=CjwKCAiAj8LLBhAkEiwAJjbY70XVW-cR9kHI1zz329AJYuNx9L0la8wlpyG1pze7K5Q_fAwa_vkFRBoCaLcQAvD_BwE&cid=CAAS0wHkaOYe4sVXYDGZ3TRINzyzMabAn_LT_cf-cmmfJjQK6i_vRf9HD7_bki40dVneBq5qOZbI5W-4bH4LdhrcpcF_zRQpmMN9_tX7LiDy1qs8LAhPDavpm-eKPUXGHAZaDTcYSV5w59B2GLA7sN38wrDUGfbN0O3rJyomgInqFqYbrUMUBexuk6adb1yV22MES6lsyr9lRCa8_u_NiYcTos03CRrszOdceo8FfS9YKnITLI5apyyY1oLyOt7q5XBsHOYayru9Tmf29kG05zoM6HtSDI31&cce=2&category=acrcp_v1_32&sig=AOD64_03orsgWMcvoGbhC28ScEY2cwkZbw&adurl&q&ctype=99&nis=6,,,,,,,,(602) 200-8326,No,0
https://www.google.com/maps/place/Ethan+%26+Sons+HVAC/data=!4m7!3m6!1s0x872b6fa8d778872d:0x18df6b8950b6c319!8m2!3d33.6371235!4d-112.0981242!16s%2Fg%2F11y4t2vljc!19sChIJLYd416hvK4cRGcO2UIlr3xg?authuser=0&hl=en&rclk=1,Ethan & Sons HVAC,4.8,(36),HVAC contractor,1825 W Bell Rd,+1 623-400-8556; 623 400-8556; 6234008556,https://ethanhvac.best/,,,,,,,,+1 623-400-8556,Yes,0
https://www.google.com/maps/place/Heat+Slayer+HVAC+Co./data=!4m7!3m6!1s0x8f8308879eb59031:0xb7c4aecb33399ffd!8m2!3d33.6236985!4d-112.1087185!16s%2Fg%2F11jyl45p6x!19sChIJMZC1nocIg48R_Z85M8uuxLc?authuser=0&hl=en&rclk=1,Heat Slayer HVAC Co.,4.9,(164),HVAC contractor,·,+1 480-673-3693,http://heatslayerhvacco.com/,,,,,,,,+1 480-673-3693,Yes,0
https://www.google.com/maps/place/Reliance+Heating+and+Air+Conditioning/data=!4m7!3m6!1s0x872b70347785b9b7:0xd5fe2ba56d279eb7!8m2!3d33.6679005!4d-111.9060506!16s%2Fg%2F1v6p99ly!19sChIJt7mFdzRwK4cRt54nbaUr_tU?authuser=0&hl=en&rclk=1,Reliance Heating and Air Conditioning,5.0,(788),HVAC contractor,302 W Lone Cactus Dr,+1 602-607-2150; +16029449585; 1569433909; 1754317430; 1764960067; 1764960091; 1768508377; 1768508411; 1768509940; 1768509941; 1768595605; 1768848473; 1768854749; 2017-09-01; 2019-09-04; 2025-04-01; 2026-01-15; 2705697; 602-944-9585; 69334177015,https://www.relianceac.com/?utm_source=Google&utm_medium=Google+Business+Profile&utm_campaign=GBP,,,https://www.instagram.com/relianceac/,,,,,+16029449585,Yes,2
https://www.google.com/maps/place/Way+Cool+Plumbing+%26+Air/data=!4m7!3m6!1s0x872a4da5bbca8e7d:0xd67b74bbd7c88b9e!8m2!3d33.4517335!4d-112.0314505!16s%2Fg%2F11szjfj109!19sChIJfY7Ku6VNKocRnovI17t0e9Y?authuser=0&hl=en&rclk=1,Way Cool Plumbing & Air,4.9,(552),HVAC contractor,2328 E Van Buren St Ste 121,+1 480-462-3843; 1006090942; 1014759489; 1019607249; 1019923605; 1028740029; 1033399862; 1042329918; 1078622436; 1094178412; 1109362528; 1118819360; 1120394179; 1125659512; 1170206762; 1208820754; 1219403658; 1223852956; 1236746004; 1256624359; 1263932896; 1295376603; 1299572692; 1316529515; 1325771708; 1326767459; 1347030894; 1359598580; 1371565442; 1373511049; 1381084962; 1391700614; 1407095837; 1413613693; 1424590153; 1441160950; 1452663048; 1467654435; 1469942216; 1473648251; 1492070182; 1522226274; 1523411681; 1523755983; 1528832213; 1550546024; 1554760079; 1556828869; 1567859448; 1573522578; 1606346017; 1607565485; 1624297788; 1630356504; 1636554729; 1645879221; 16507943; 1651041710; 1654252826; 1655486006; 1674033595; 1678242475; 1701209316; 1702396066; 1703213240; 1703738874; 1705692124; 1705919919; 1709005236; 1728606594; 1741782406; 1746268827; 1758830587701; 1768529439; 1788119517; 1792010929; 1802772492; 1807571241; 1823405295; 1848978343; 1850233623; 1854907464; 1858773744; 1861651218; 1862759472; 1862925035; 1864916405; 1867901630; 1869874659; 1885279118; 1898805850; 1923160809; 1925564932; 1925715067; 1936801530; 1943048428; 1956513012; 1959323345; 1962666810; 1966629648; 1969485628; 1972170778; 1989444450; 3911380; 4229836; 480 462-3843; 59265366; 61560574541945; 623 250-6492; 623-250-6492; 63999422; 67647860; 680007456; 7951565; 9356414; 9489490; 9973807,http://www.callwaycool.com/,,,https://www.instagram.com/callwaycool/,,,,,+1 480-462-3843,Yes,3
https://www.google.com/maps/place/Gonzales+Heating+%26+Cooling/data=!4m7!3m6!1s0x872b12350ddd80e1:0xae92fc220249d71b!8m2!3d33.4597344!4d-112.0932238!16s%2Fg%2F1td33hyq!19sChIJ4YDdDTUSK4cRG9dJAiL8kq4?authuser=0&hl=en&rclk=1,Gonzales Heating & Cooling,4.9,(40),HVAC contractor,1547 Grand Ave,+1 602-253-2977; 1006477749; 1009543277; 1023422293; 1028521304; 1044255519; 1046478755; 1059418878; 1059625372; 1060209575; 1104197771; 1105627918; 1113060742; 11209318; 1128826426; 1156304808; 1177128950; 1188157081; 1193637328; 1198548406; 1213951280; 1232473504; 1233397048; 1236746004; 1242098640; 1247982350; 1283136629; 1286867403; 1310328809; 1335660316; 1336276203; 1355694188; 1359628860; 1362986591; 1368101915; 1369561977; 1382401723; 1387877165; 1389202152; 1391043187; 1396310947; 1402718843; 1412929458; 1421867449; 1427057676; 1432396660; 1443073703; 1446770445; 1449882040; 1454039910; 1461305761; 1483820618; 1510273294; 1517024040; 1523795847; 1528454297; 1541316210; 1570115782; 1576726766; 1577843155; 1582363842; 1586847821; 1594555176; 1609448059; 1654287496; 1662706043; 1665411207; 1683814473; 1686005289; 1698552461; 1699459481; 1709005236; 1712712892; 1713555924; 1738521024; 1762367966; 1764328657; 1773024341; 1793113951; 1793626782; 1802091116; 1809232566; 1836655989; 1837856251; 1838163965; 1839940318; 1846687400; 1849741187; 1856207570; 1859966628; 1861394649; 1864235480; 1877221319; 1879747216; 1885111008; 1902399461; 1914629629; 1922374605; 1927585599; 1939475234; 1943048428; 1951592604; 1965607983; 1968492912; 1970331930; 1978748657; 1986119528; 1990992818; 258119881349; 3345983; 5975986930429; 602-253-2977; 9489490,http://gonzaleshc.com/,,,,,,,,+1 602-253-2977,Yes,0
https://www.google.com/maps/place/Empire+Plumbing+and+Air+Conditioning/data=!4m7!3m6!1s0x872b6f8094f7fddd:0xef2ccda051253725!8m2!3d33.697483!4d-112.097452!16s%2Fg%2F1tjhy3hm!19sChIJ3f33lIBvK4cRJTclUaDNLO8?authuser=0&hl=en&rclk=1,Empire Plumbing and Air Conditioning,4.8,(287),HVAC contractor,23335 N 18th Dr #118,+1 602-275-8400; 2025-08-22; 2025-11-07; 2025-12-31; 2026-01-21 09; 2026-01-21 10; 2026-01-21 11; 3243805; 480 835-0600; 480-835-0600; 602 275-8400; 602-275-8400; 6022758400; 623 556-5400; 623-556-5400; 66666666666667,http://www.empireplumbingac.com/,info@empireplumbingac.com,info@empireplumbingac.com,,,,,,+1 602-275-8400,Yes,0
