place_id,business_name,rating,reviews,category,W4Efsd (2),doJOZc,address,W4Efsd (4),W4Efsd (5),W4Efsd (6),W4Efsd (7),whatsapp_number,website,Cw1rxd,R8c4Qb,Cw1rxd (2),R8c4Qb (2),Jn12ke src,ah5Ghc,ah5Ghc (2),ah5Ghc (3),e4rVHe,M4A5Cf
https://www.google.com/maps/place/CoSource/data=!4m7!3m6!1s0x6b12ae6a1e6e8c99:0x84679a030a001d04!8m2!3d-33.8645478!4d151.2112915!16s%2Fg%2F11cnq4hdmx!19sChIJmYxuHmquEmsRBB0ACgOaZ4Q?authuser=0&hl=en&rclk=1,CoSource,5.0,(2),Software company,·,,"Governor Phillip Tower 23 Floor, 1D/1 Farrer Pl",·,Open,· Closes 7 PM,,+61 1300 736 002,https://www.cosource.com.au/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/PALO+IT+Australia/data=!4m7!3m6!1s0x6b12ae418c3aaaab:0x2dffb6847f3bc57b!8m2!3d-33.862144!4d151.208169!16s%2Fg%2F11f_j3k45r!19sChIJq6o6jEGuEmsRe8U7f4S2_y0?authuser=0&hl=en&rclk=1,PALO IT Australia,5.0,(4),Software company,·,,·,l1/180 George St,Closed,· Opens 9 AM Wed,·,+61 447 350 560,http://palo-it.com/en-au,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Thoughtworks+Australia+Pty.+Ltd./data=!4m7!3m6!1s0x6b12ae4219ce8727:0xb29d5797addd6b4c!8m2!3d-33.8663076!4d151.2065912!16s%2Fg%2F12hy86552!19sChIJJ4fOGUKuEmsRTGvdrZdXnbI?authuser=0&hl=en&rclk=1,Thoughtworks Australia Pty. Ltd.,4.4,(25),Software company,·,,·,level 10/50 Carrington St,Closed,· Opens 9 AM Wed,·,+61 2 9224 1700,https://www.thoughtworks.com/en-au,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Spacious and nice atmosphere.""",,,,
https://www.google.com/maps/place/Snow+Software+Pty+Ltd/data=!4m7!3m6!1s0x6b12ae421e9ce301:0xfebd3892311b8950!8m2!3d-33.8684043!4d151.2081357!16s%2Fg%2F11f3mb2h66!19sChIJAeOcHkKuEmsRUIkbMZI4vf4?authuser=0&hl=en&rclk=1,Snow Software Pty Ltd,4.5,(2),Software company,·,,·,Level 16/175 Pitt St,,,,+61 2 9251 9975,https://www.snowsoftware.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Worldteam+Technology+Services/data=!4m7!3m6!1s0x6b12a31f0eeaaaab:0x70b2b24ce7eab03b!8m2!3d-33.886653!4d151.208888!16s%2Fg%2F11cs6f08dl!19sChIJq6rqDh-jEmsRO7Dq50yysnA?authuser=0&hl=en&rclk=1,Worldteam Technology Services,5.0,(18),Software company,·,,·,Level 3/116 Devonshire St,Closed,· Opens 8:30 AM Wed,·,+61 2 7227 5721,https://worldteam.com/?utm_source=google&utm_medium=profile,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Intellisoftware/data=!4m7!3m6!1s0x6b129fbfd7d7b51b:0x75a063fe8522df3!8m2!3d-33.7319189!4d150.9461207!16s%2Fg%2F11y30_8wvw!19sChIJG7XX17-fEmsR8y1S6D8GWgc?authuser=0&hl=en&rclk=1,Intellisoftware,5.0,(2),Software company,·,,5 Celebration Dr,·,Open 24 hours,,,+61 2 8859 5008,https://www.intellisoftware.au/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/CYGEN+-+Managed+IT+Services+%7C+Software+Development+%7C+POS+Provider+in+Sydney/data=!4m7!3m6!1s0x6b12a3319119a7c5:0x60f29bbd21fde461!8m2!3d-33.8133768!4d151.0090556!16s%2Fg%2F11k5cqbwkp!19sChIJxacZkTGjEmsRYeT9Ib2b8mA?authuser=0&hl=en&rclk=1,CYGEN - Managed IT Services | Software Development | POS Provider in Sydney,4.8,(6),Software company,·,,Level 3/90 Phillip St,·,Closed,· Opens 9 AM Wed,,+61 1300 029 436,https://www.cygenpos.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Exceptionally good POS",software,".""",,
https://www.google.com/maps/place/Fountain+Software+and+IT+Services+Pty+Ltd/data=!4m7!3m6!1s0x6b12a38a1362ca55:0x983dcde34bebe7a8!8m2!3d-33.8060907!4d150.977065!16s%2Fg%2F11y30btxzw!19sChIJVcpiE4qjEmsRqOfrS-PNPZg?authuser=0&hl=en&rclk=1,Fountain Software and IT Services Pty Ltd,5.0,(2),Software company,·,,Unit 3/3 Reid Ave,·,Closed,· Opens 9 AM Wed,,+61 420 724 101,https://fountainitservice.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Top class services from experienced and knowledgeable professionals.""",,,,
https://www.google.com/maps/place/WT+Software+Solutions/data=!4m7!3m6!1s0x28ee6fbe41c4331:0xa344c9532464616d!8m2!3d-32.7153521!4d134.5009592!16s%2Fg%2F11vq2pzd0k!19sChIJMUMc5PvmjgIRbWFkJFPJRKM?authuser=0&hl=en&rclk=1,WT Software Solutions,5.0,(2),Software company,·,,,,Closes soon,· 6 PM · Opens 8 AM Wed,,+61 8 6288 3737,https://www.wackytechnologies.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Working with Wacky Technologies has been an excellent experience!""",,,,
https://www.google.com/maps/place/SSW+Newcastle+-+Enterprise+Software+Development/data=!4m7!3m6!1s0x6b7315de0dcd2bd1:0xdb2e94b069d3a4a3!8m2!3d-32.9268586!4d151.7715969!16s%2Fg%2F11h9p5wddl!19sChIJ0SvNDd4Vc2sRo6TTabCULts?authuser=0&hl=en&rclk=1,SSW Newcastle - Enterprise Software Development,5.0,(3),Software company,·,,432 Hunter St,·,Closes soon,· 6 PM · Opens 9 AM Wed,,+61 2 9953 3000,https://civichub.com.au/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Cyberone+Systems/data=!4m7!3m6!1s0x80005fea07261b93:0x5888713000a9d46a!8m2!3d-33.832002!4d150.9319747!16s%2Fg%2F11pz2xp5n7!19sChIJkxsmB-pfAIARatSpADBxiFg?authuser=0&hl=en&rclk=1,Cyberone Systems,5.0,(4),Software company,·,,,,Closes soon,· 6 PM · Opens 8 AM Wed,,+61 2 8203 3736,http://cyberonesystems.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""This proactive mindset has saved us time, money, and countless headaches.""",,,,
https://www.google.com/maps/place/Amadeus+IT+Pacific/data=!4m7!3m6!1s0x6b12ae226b6f0ad9:0x274854c953f25300!8m2!3d-33.8815233!4d151.2022289!16s%2Fg%2F1tfcyz8n!19sChIJ2QpvayKuEmsRAFPyU8lUSCc?authuser=0&hl=en&rclk=1,Amadeus IT Pacific,4.5,(23),Software company,·,,·,7/180 Thomas St,Closed,· Opens 8:30 AM Wed,·,+61 2 9903 3933,https://amadeus.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Excellent helpful staff powering the best IT in the Travel industry""",,,,
https://www.google.com/maps/place/OrderMate+-+Sydney/data=!4m7!3m6!1s0x6b12ae181277a38b:0x65fe1d1a1544d86c!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11bw20s3q1!19sChIJi6N3EhiuEmsRbNhEFRod_mU?authuser=0&hl=en&rclk=1,OrderMate - Sydney,4.2,(11),Software company,·,,,,Closed,· Opens 9 AM Wed,,+61 1300 667 067,http://www.ordermate.com.au/pos-sydney,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Pretty convenient to use.""",,,,
https://www.google.com/maps/place/AusNep+IT+Solutions/data=!4m7!3m6!1s0x6b12ae40bc6ac81d:0x1eb117ba41727378!8m2!3d-33.8815211!4d151.2042795!16s%2Fg%2F11cjpx46zx!19sChIJHchqvECuEmsReHNyQboXsR4?authuser=0&hl=en&rclk=1,AusNep IT Solutions,4.2,(5),Software company,·,,103/755 George St,·,Closes soon,· 6 PM · Opens 10 AM Wed,,+61 1300 287 637,http://www.ausnepit.com.au/,,Website,,Directions,,On-site services,Online appointments,,,·
https://www.google.com/maps/place/iFour+Technolab+Australia+%7C+Custom+Software+Development+Company/data=!4m7!3m6!1s0x6b75cfa066f7d283:0xdbbd97575ff21c63!8m2!3d-31.9622009!4d152.5824101!16s%2Fg%2F11tr_3_10r!19sChIJg9L3ZqDPdWsRYxzyX1eXvds?authuser=0&hl=en&rclk=1,iFour Technolab Australia | Custom Software Development Company,5.0,(1),Software company,·,,15 Banyula Dr,·,Closes soon,· 6 PM · Opens 10 AM Wed,,+61 489 931 698,https://www.ifourtechnolab.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great service .""",,,,
https://www.google.com/maps/place/Coral+Software+Development/data=!4m7!3m6!1s0x6b12af5121c96c45:0x55ef02b6844fd21!8m2!3d-33.8665884!4d151.2016513!16s%2Fg%2F11xkg3391d!19sChIJRWzJIVGvEmsRIf1EaCvwXgU?authuser=0&hl=en&rclk=1,Coral Software Development,5.0,(2),Software company,·,,Suite 411/15 Lime St,·,Closed,· Opens 8:30 AM Wed,,+61 1300 744 536,https://coralsoftware.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Jack was incredibly, helpful, responsive and proactive.""",,,,
https://www.google.com/maps/place/Bizapps+InfoTech/data=!4m7!3m6!1s0x6a03d97061c4ac7:0x60e1a2287853c630!8m2!3d-33.7283904!4d150.9624895!16s%2Fg%2F11ldv4sl4n!19sChIJx0ocBpc9oAYRMMZTeCii4WA?authuser=0&hl=en&rclk=1,Bizapps InfoTech,5.0,(11),Software company,,,,,Closes soon,· 6 PM · Opens 9 AM Wed,,,https://bizappsinfotech.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""We especially appreciate their timely communication and customized approach.""",,,,
https://www.google.com/maps/place/Jaegersoft/data=!4m7!3m6!1s0x6b73215c440c37af:0x2b5376fb6b4ce921!8m2!3d-32.9619944!4d151.6951303!16s%2Fg%2F11nnn9z3rt!19sChIJrzcMRFwhc2sRIelMa_t2Uys?authuser=0&hl=en&rclk=1,Jaegersoft,5.0,(6),Software company,·,,63 Ridley St,·,Closed,· Opens 8 AM Wed,,+61 457 386 737,http://jaegersoft.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The Rapid Spray team have enjoyed working with them.""",,,,
https://www.google.com/maps/place/NULOSOFT+PTY+LTD+%28Australian+Partner+for+Zoho+One+CRM+and+Vtiger+CRM+%29/data=!4m7!3m6!1s0x6b12a1eed1517c1b:0x39c7f4fb9db9eeca!8m2!3d-32.7153521!4d134.5009592!16s%2Fg%2F11gy3jc38b!19sChIJG3xR0e6hEmsRyu65nfv0xzk?authuser=0&hl=en&rclk=1,NULOSOFT PTY LTD (Australian Partner for Zoho One CRM and Vtiger CRM ),5.0,(3),Software company,·,,,,Closed,· Opens 8 AM Wed,,+61 2 8613 7731,https://www.nulosoft.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""They are truly excellent at what they do.""",,,,
https://www.google.com/maps/place/Tableau+Software+Australia/data=!4m7!3m6!1s0x6b12ae4040057745:0x2ed9acf1f9646568!8m2!3d-33.8679991!4d151.2048068!16s%2Fg%2F11hbgdpk2g!19sChIJRXcFQECuEmsRaGVk-fGs2S4?authuser=0&hl=en&rclk=1,Tableau Software Australia,4.5,(2),Corporate office,·,,·,LEVEL 7/155 Clarence St,,,,+61 1800 016 521,https://www.tableau.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Web+Spark+%E2%80%93+Best+Software+House+in+NSW/data=!4m7!3m6!1s0x8aa236376e6323a5:0x3f3bb05622164dfc!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11ylbwp2w8!19sChIJpSNjbjc2oooR_E0WIlawOz8?authuser=0&hl=en&rclk=1,Web Spark – Best Software House in NSW,,,Software company,·,,,,Closed,· Opens 8 AM Wed,,+61 456 208 345,https://webspark.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/HunterWebs+-+Software+%26+Web+Design+%2B+Marketing/data=!4m7!3m6!1s0x6b736998bac5e9b5:0x795572161efc1f78!8m2!3d-32.8766277!4d151.7691018!16s%2Fg%2F1pt_9frc3!19sChIJtenFuphpc2sReB_8HhZyVXk?authuser=0&hl=en&rclk=1,HunterWebs - Software & Web Design + Marketing,5.0,(10),Software company,·,,,,Closed,· Opens 9 AM Wed,,+61 2 4013 4897,https://www.hunterwebs.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""His recommended enhancements lifted it to another level again""",,,,
https://www.google.com/maps/place/Sydney+Software+Development/data=!4m7!3m6!1s0x6b12af8d171e8f8b:0x7f216164d5df3c2b!8m2!3d-33.8803016!4d151.2099309!16s%2Fg%2F11ld0rpcjx!19sChIJi48eF42vEmsRKzzf1WRhIX8?authuser=0&hl=en&rclk=1,Sydney Software Development,,,Software company,·,,·,81-83 Campbell St,Closed,· Opens 8 AM Wed,·,+61 1300 878 770,https://www.sydney.software/,,Website,,Directions,,On-site services,Online appointments,,No reviews,·
https://www.google.com/maps/place/Lyra/data=!4m7!3m6!1s0x6b12afd40d8ff9c9:0x18bdfdbec231c70a!8m2!3d-33.8575802!4d151.2037846!16s%2Fg%2F11x6p86nmj!19sChIJyfmPDdSvEmsRCscxwr79vRg?authuser=0&hl=en&rclk=1,Lyra,4.3,(16),Software company,·,,7/20 Windmill St,,,,,,https://www.lyratechnologies.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Best tech company in the world 🔥""",,,,
https://www.google.com/maps/place/Conn3cted+%7C+Tech+Agency+%26+Custom+Software+Developers+%7C+Strategic.+Creative.+Technology./data=!4m7!3m6!1s0x6b12ae8acd232971:0xd0214a44029101a4!8m2!3d-33.8387468!4d151.208012!16s%2Fg%2F12m8zjhyp!19sChIJcSkjzYquEmsRpAGRAkRKIdA?authuser=0&hl=en&rclk=1,Conn3cted | Tech Agency & Custom Software Developers | Strategic. Creative. Technology.,5.0,(5),Software company,·,,"Level 5, Suite 5.01, 80 Mount St",·,Closes soon,· 6 PM · Opens 8:30 AM Wed,,+61 2 9923 1222,http://www.conn3cted.com/,,Website,,Directions,,On-site services,Online appointments,,,·
https://www.google.com/maps/place/SYSPRO+Software+Pty+Ltd/data=!4m7!3m6!1s0x6b12a5fc54e9708d:0x7eb75f5495f963b2!8m2!3d-33.86392!4d151.2036262!16s%2Fg%2F1th7yhh4!19sChIJjXDpVPylEmsRsmP5lVRft34?authuser=0&hl=en&rclk=1,SYSPRO Software Pty Ltd,2.7,(3),Software company,·,,·,Suite 6.01 Level 6/201 Kent St,Closed,· Opens 8:30 AM Wed,·,+61 2 9870 5555,https://au.syspro.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/Baseplan+Software/data=!4m7!3m6!1s0x6b12a71d760e582b:0x8452da4feca79914!8m2!3d-33.7324899!4d151.0793903!16s%2Fg%2F1tdcrplk!19sChIJK1gOdh2nEmsRFJmn7E_aUoQ?authuser=0&hl=en&rclk=1,Baseplan Software,3.4,(10),Software company,·,,·,"Suite 2, Level 1/295 Pennant Hills Rd",Closed,· Opens 9 AM Wed,·,+61 2 9875 9666,http://www.baseplan.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Great surveyors!""",,,,
https://www.google.com/maps/place/South+Coast+Software/data=!4m7!3m6!1s0x6b137c57cdd68937:0x6d3d09f8aefa8b48!8m2!3d-34.8522632!4d150.7207101!16s%2Fg%2F1tkbycp2!19sChIJN4nWzVd8E2sRSIv6rvgJPW0?authuser=0&hl=en&rclk=1,South Coast Software,,,Software company,Open,,· Closes 7 PM,·,3 St Andrews Way,·,,+61 2 4448 8137,,,Directions,,,,,,,No reviews,
https://www.google.com/maps/place/Sunrise+Technologies+-+AI+Software+Developers+Australia+%7C+AI+Agents+%7C+Mobile+Apps+%7C+Work+Flow+Automation+%7C+Crypto/data=!4m7!3m6!1s0x6b12afadc7d621a7:0xcf048010411d19d0!8m2!3d-33.867846!4d151.209641!16s%2Fg%2F11nfv7r5gp!19sChIJpyHWx62vEmsR0BkdQRCABM8?authuser=0&hl=en&rclk=1,Sunrise Technologies - AI Software Developers Australia | AI Agents | Mobile Apps | Work Flow Automation | Crypto,5.0,(7),Software company,·,,·,"MLC Centre, 19/29 Martin Pl",Closed,· Opens 8 AM Wed,·,+61 431 270 844,https://www.sunrisetechs.com/?utm_source=google&utm_medium=gmb&utm_campaign=GMB_Traffic,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""I’m happy to recommend them to anyone looking to build",software,"products.""",,
https://www.google.com/maps/place/Siimteq+Hub/data=!4m7!3m6!1s0xa9c34a998024ca41:0x9cb9f5976b37d233!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11ltzzr3q9!19sChIJQcokgJlKw6kRM9I3a5f1uZw?authuser=0&hl=en&rclk=1,Siimteq Hub,5.0,(4),Software company,·,,,,Open 24 hours,,,+61 425 536 165,http://www.siimteqhub.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Their support was excellent, always ready to help whenever we had problems.""",,,,
https://www.google.com/maps/place/BMC+Software/data=!4m7!3m6!1s0x6b12a60606eff4e5:0x624623be2f34a88a!8m2!3d-33.8700529!4d151.2042462!16s%2Fg%2F1tdyqyr7!19sChIJ5fTvBgamEmsRiqg0L74jRmI?authuser=0&hl=en&rclk=1,BMC Software,5.0,(1),Software company,·,,·,1302/383 Kent St,,,,+61 1800 632 530,http://www.bmcsoftware.com.au/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/SOFTWARE+SYSTEMS+PTY.+LTD./data=!4m7!3m6!1s0x6b12ae47566db0bf:0xaedbaa17e027852a!8m2!3d-33.8673475!4d151.2039973!16s%2Fg%2F11jdk28wv7!19sChIJv7BtVkeuEmsRKoUn4Beq264?authuser=0&hl=en&rclk=1,SOFTWARE SYSTEMS PTY. LTD.,,,Software company,·,,Level 14/309 Kent St,,,,,+61 2 9248 0145,http://softwaresystems.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Software+Factory+Australia+PTY+LTD/data=!4m7!3m6!1s0x6b12a3c607fa80ab:0x3625033e6155d29c!8m2!3d-24.1501978!4d148.5507008!16s%2Fg%2F11g0tm12gh!19sChIJq4D6B8ajEmsRnNJVYT4DJTY?authuser=0&hl=en&rclk=1,Software Factory Australia PTY LTD,,,Software company,·,,,,Closed,· Opens 9 AM Wed,,+61 1300 522 552,https://www.softwarefactory.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Rock+Valley+Software/data=!4m7!3m6!1s0x6b909e19b2bb6f2d:0xcee7f3afc7815bcb!8m2!3d-28.7270088!4d153.1578433!16s%2Fg%2F1hc27xtn2!19sChIJLW-7shmekGsRy1uBx6_z584?authuser=0&hl=en&rclk=1,Rock Valley Software,,,Software company,,,,,,,,+61 2 6688 0111,,,Directions,,,,,,,No reviews,
https://www.google.com/maps/place/ANGLER+Technologies+Australia/data=!4m7!3m6!1s0x6b12a2dee7fb6d8d:0x5ba89f70daa2819b!8m2!3d-33.818377!4d150.996954!16s%2Fg%2F11bwg8__n1!19sChIJjW37596iEmsRm4Gi2nCfqFs?authuser=0&hl=en&rclk=1,ANGLER Technologies Australia,1.0,(1),Software company,Closes soon,,· 6 PM · Opens 9 AM Wed,·,·,14/72 Great Western Hwy,·,+61 481 198 081,,,Directions,,,,,,,,
https://www.google.com/maps/place/KMA+Software/data=!4m7!3m6!1s0x6b7336300ad7d433:0x4cc3e4aaadcd49c!8m2!3d-32.8097089!4d151.4554157!16s%2Fg%2F1tg6q8g7!19sChIJM9TXCjA2c2sRnNTcqko-zAQ?authuser=0&hl=en&rclk=1,KMA Software,4.0,(2),Software company,,,,·,68 Fourth St,,,+61 2 4937 2800,,,Directions,,,,,,,,
https://www.google.com/maps/place/MSP+Corporation+-+Business+IT+Support+Sydney+%7C+Managed+Service+Provider+%7C+IT+Service+Management+%7C+IT+Solutions/data=!4m7!3m6!1s0x6b12ae3e42e13fa5:0x53cb71b202a2627f!8m2!3d-33.8742267!4d151.2078478!16s%2Fg%2F1jkwcx1g2!19sChIJpT_hQj6uEmsRf2KiArJxy1M?authuser=0&hl=en&rclk=1,MSP Corporation - Business IT Support Sydney | Managed Service Provider | IT Service Management | IT Solutions,4.8,(32),Software company,·,,·,Level 16/327-329 Pitt St,Open 24 hours,,·,+61 1300 554 404,https://www.mspcorp.com.au/?utm_source=GMB&utm_medium=sydney&utm_campaign=location_tracking,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Their support made our transition to the cloud seamless.""",,,,
https://www.google.com/maps/place/Software+Sense/data=!4m7!3m6!1s0x6b12ae6a23b6d9b1:0x9409561864ba8b33!8m2!3d-33.864967!4d151.2077854!16s%2Fg%2F11c6v4t5wd!19sChIJsdm2I2quEmsRM4u6ZBhWCZQ?authuser=0&hl=en&rclk=1,Software Sense,,,Software company,·,,·,"Australia Square, Level 33/264 George St",,,,+61 411 513 700,http://softwaresense.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Nucleus+Software+Exports+Ltd./data=!4m7!3m6!1s0x6b12ae41be5b1c17:0x643fa2729e02b477!8m2!3d-33.8648873!4d151.2085469!16s%2Fg%2F11pwvyhk3t!19sChIJFxxbvkGuEmsRd7QCnnKiP2Q?authuser=0&hl=en&rclk=1,Nucleus Software Exports Ltd.,,,Software company,·,,"Plaza, Australia Square, Level 12/95 Pitt St",,,,,+61 2 8249 8350,https://www.nucleussoftware.com/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/Tetrias+Tech/data=!4m7!3m6!1s0xc67a45fd325b2a5:0x54dd80deb24c0a22!8m2!3d-26.4420924!4d136.0132792!16s%2Fg%2F11yh1mxrz1!19sChIJpbIl01-kZwwRIgpMst6A3VQ?authuser=0&hl=en&rclk=1,Tetrias Tech,5.0,(4),Software company,,,,,Open,· Closes 7 PM,,,https://tetriastech.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Highly recommended for your",software,", design and Tech needs""",,
https://www.google.com/maps/place/Voyager+Software+Australia+PTY+Ltd./data=!4m7!3m6!1s0x6b12af9b5e5c81b3:0x48cf77d901bf3281!8m2!3d-33.876297!4d151.208535!16s%2Fg%2F11f5nbb24r!19sChIJs4FcXpuvEmsRgTK_Adl3z0g?authuser=0&hl=en&rclk=1,Voyager Software Australia PTY Ltd.,,,Software company,·,,Suite 3 Level 3/245 Castlereagh St,·,Closed,· Opens 9 AM Wed,,+61 2 8322 8111,https://www.voyagersoftware.com/en-au/,,Website,,Directions,,,,,No reviews,
"https://www.google.com/maps/place/Sonata+Software+Limited,+Australia+branch/data=!4m7!3m6!1s0x6b12af0044614cf3:0xb108400e34e13566!8m2!3d-33.8384212!4d151.2080003!16s%2Fg%2F11y3mxr5l9!19sChIJ80xhRACvEmsRZjXhNA5ACLE?authuser=0&hl=en&rclk=1","Sonata Software Limited, Australia branch",,,Software company,,,,·,1 Denison St,,,,,,Directions,,,,,,,No reviews,
https://www.google.com/maps/place/Stsoftware/data=!4m7!3m6!1s0x6b0d535a9fdeaaab:0xe369afa7e91aee0d!8m2!3d-33.6613345!4d151.315166!16s%2Fg%2F11sy737vfw!19sChIJq6ren1pTDWsRDe4a6aevaeM?authuser=0&hl=en&rclk=1,Stsoftware,,,Software company,·,,12 Beaconsfield St,,,,,+61 9172677607,https://www.stsoftware.com.au/,,Website,,Directions,,,,,No reviews,
https://www.google.com/maps/place/revenu/data=!4m7!3m6!1s0x6ad659f965fe188f:0xbdebaed93a28cdcc!8m2!3d-33.4336594!4d150.0336516!16s%2Fg%2F11kqs71rc8!19sChIJjxj-ZflZ1moRzM0oOtmu670?authuser=0&hl=en&rclk=1,revenu,5.0,(14),Software company,·,,,,Closed,· Opens 9 AM Wed,,+61 3 4233 8889,https://www.revenu.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""The results were beyond our expectations.""",,,,
https://www.google.com/maps/place/Saasu/data=!4m7!3m6!1s0x6b12af899d11dfd1:0x8f0b94842593486a!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11ghg37znp!19sChIJ0d8RnYmvEmsRakiTJYSUC48?authuser=0&hl=en&rclk=1,Saasu,4.1,(9),Software company,,,,,Closed,· Opens 9 AM Wed,,,http://saasu.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/SDL/data=!4m7!3m6!1s0x6b12ae3f59013d25:0xd05f25dbd710869d!8m2!3d-33.867958!4d151.205341!16s%2Fg%2F1ygvsv3ss!19sChIJJT0BWT-uEmsRnYYQ19slX9A?authuser=0&hl=en&rclk=1,SDL,3.0,(1),Software company,·,,·,2/1 Barrack St,,,,+61 2 8251 0056,http://www.sdl.com/,,Website,,Directions,,,,,,
https://www.google.com/maps/place/CORPORATE+SOFTWARE+AUSTRALIA/data=!4m7!3m6!1s0x6b1297c55e228937:0xe7abf2f36ce0c1e6!8m2!3d-33.8510645!4d150.9409511!16s%2Fg%2F11f29zj083!19sChIJN4kiXsWXEmsR5sHgbPPyq-c?authuser=0&hl=en&rclk=1,CORPORATE SOFTWARE AUSTRALIA,3.0,(4),Computer software store,·,,1/28 Victoria St,·,Closes soon,· 6 PM · Opens 10 AM Wed,,+61 2 9725 3700,http://www.corpsoft.com.au/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Get in touch for your IT outsourcing requirements.""",,,,
https://www.google.com/maps/place/2pi+Software/data=!4m7!3m6!1s0x6b3e8275569a66af:0x59d321513975faca!8m2!3d-36.0060001!4d147.9683813!16s%2Fg%2F11b6g8bk85!19sChIJr2aaVnWCPmsRyvp1OVEh01k?authuser=0&hl=en&rclk=1,2pi Software,5.0,(6),Software company,·,,,,Closed,· Opens 9 AM Wed,,+61 1800 961 919,https://www.2pisoftware.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""Very professional and passionate people to work with""",,,,
https://www.google.com/maps/place/Bizcaps+Software/data=!4m7!3m6!1s0x6b12ae46b6c52911:0xa406ddced95e2204!8m2!3d-33.8660299!4d151.205451!16s%2Fg%2F1tfmhzm8!19sChIJESnFtkauEmsRBCJe2c7dBqQ?authuser=0&hl=en&rclk=1,Bizcaps Software,4.0,(4),Software company,·,,·,3.02/33 York St,Closes soon,· 6 PM · Opens 8 AM Wed,·,+61 2 9252 7533,http://www.bizcaps.com/,,Website,,Directions,https://ssl.gstatic.com/local/servicebusiness/default_user.png,"""He is very good for my business.""",,,,
"https://www.google.com/maps/place/Microsoft+Dynamics+365+Solutions+Partner+%28ERP%2FCRM%29,+Sydney+-+DynamicsSmartz/data=!4m7!3m6!1s0x6b12ff21abfc53a7:0xb031186394dee9ff!8m2!3d-34.1696184!4d150.6110786!16s%2Fg%2F11y3kcmj4h!19sChIJp1P8qyH_EmsR_-nelGMYMbA?authuser=0&hl=en&rclk=1","Microsoft Dynamics 365 Solutions Partner (ERP/CRM), Sydney - DynamicsSmartz",,,Software company,·,,139 Argyle St,·,Closes soon,· 6 PM · Opens 9 AM Wed,,+61 2 7912 3600,https://www.dynamicssmartz.com/au/,,Website,,Directions,,On-site services,Online appointments,,No reviews,·
