place_id,business_name,address,phone_raw,whatsapp_number,email,website,rating,review_count,category,lead_quality,scraped_date
ChIJId3V219Z4joRUrzZ_yfqajo,Marino Beach Colombo,"590 Marine Drive, Colombo 00300, Sri Lanka",0112 375 375,,info@marinobeach.com,http://www.marinobeach.com/,4.6,8840,OTHER,HOT,2025-09-29 02:11:42
ChIJ_2mebXFZ4joRRZES2t7JRls,Kemara,"14 Reid Ave, Colombo 00700, Sri Lanka",076 714 3590,94767143590,,http://www.kemaralife.com/,4.6,559,LOCAL_BUSINESS,HOT,2025-09-29 02:12:11
ChIJ4YaXvZYxToURpVFcV8ELfRw,Kashi Wellness Retreat,"73 Isipathana Mawatha, Colombo 05000, Sri Lanka",076 139 0204,94761390204,,http://www.kashiwellness.lk/,4.6,172,LOCAL_BUSINESS,HOT,2025-09-29 02:12:20
ChIJ57DwEaFb4joR-Svi-gydzV8,Spa Ceylon Bambalapitiya - Spa & Boutique,"740 Galle Rd, Colombo 4, Sri Lanka",0112 058 079,,ecom-swiper@11.css,http://lk.spaceylon.com/,4.6,464,LOCAL_BUSINESS,HOT,2025-09-29 02:12:29
ChIJyx5ThXpZ4joR1SsqKz8CT9I,Fitness First LK - Colombo 7,"42 Maitland Cres, Colombo 00700, Sri Lanka",0112 695 331,,fitnessfirstcolombo@gmail.com,http://www.fitnessfirst.lk/,4.6,541,LOCAL_BUSINESS,HOT,2025-09-29 02:12:40
ChIJWUcFPyxZ4joRXmMIRGrB3jw,Fitness First LK - WTC,"Low Block 07, WTC East Tower, Bank of Ceylon Mawatha, Colombo 00100, Sri Lanka",0112 338 842,,fitnessfirstcolombo@gmail.com,http://www.fitnessfirst.lk/,4.6,72,LOCAL_BUSINESS,HOT,2025-09-29 02:12:48
ChIJdxGdEQ1Z4joRM3WnXT7FUBE,Fitness Kingdom - Bookers gym,"10 Hedges Ct, Colombo 01000, Bookers Hall, Second Floor, Colombo 10, Sri Lanka",077 731 9405,94777319405,info@fitnesskingdom.lk,http://fitnesskingdom.lk/,4.6,79,LOCAL_BUSINESS,HOT,2025-09-29 02:12:54
ChIJTXbn3s9b4joRxbASabb7l98,One Galle Face Mall,"1A Centre Road, Colombo 00200, Sri Lanka",0117 869 888,,info@onegalleface.com,https://onegalleface.com/,4.6,24536,LOCAL_BUSINESS,HOT,2025-09-29 02:13:05
ChIJacGeCjRZ4joRUV_z64o-0_0,Repair Plus,"Diamond Plaza, 122 1/1 Main St, Colombo 01100, Sri Lanka",076 675 4586,94766754586,info@repairplus.lk,http://www.repairplus.lk/,4.6,120,LOCAL_BUSINESS,HOT,2025-09-29 02:13:49
ChIJjY1UYLhb4joRy6ABPLN8a0U,i Device Solutions (Pvt) Ltd,"No.56 , Supun Arcade, Colombo 06 00600, Sri Lanka",077 714 2502,94777142502,,http://www.idevice.lk/,4.6,765,LOCAL_BUSINESS,HOT,2025-09-29 02:13:51
ChIJ_fxy2AxP4joRDvVTECqE65Q,Tiptop maintenance services,"Galle Rd, Dehiwala-Mount Lavinia, Sri Lanka",071 399 1723,94713991723,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://tiptopservices24ho.wixsite.com/tiptopmaintenanceser,4.6,58,OTHER,HOT,2025-09-29 02:13:59
ChIJtRmnJi1Z4joRQokpgW4AYg0,DoctorGSM Repair Service,"No:160/1/F Main St, Colombo 01100, Sri Lanka",077 727 1407,94777271407,,,4.6,170,LOCAL_BUSINESS,HOT,2025-09-29 02:14:00
ChIJ0VA6k8RZ4joRxMSW6MIQzj8,NIBM School of Business,"241 Castle St, Colombo 00800, Sri Lanka",0117 927 000,,programes@nibm.lk,https://www.nibm.lk/faculties/school-of-business/,4.6,53,OTHER,HOT,2025-09-29 02:14:21
ChIJ7SmZAYVb4joRlT0XTiJM8tQ,Ceylon Strategic Research Institute,"3b, 1/4 Sri Sambuddhathva Jayanthi Mawatha, Colombo 00500, Sri Lanka",070 250 6000,94702506000,,http://www.csri.lk/,4.6,112,OTHER,HOT,2025-09-29 02:14:35
ChIJJXuHmUla4joRjggnNTNtGQ4,Nikini Automation Systems (Pvt) Ltd,"249 High Level Rd, Colombo 00500, Sri Lanka",0112 826 894,,sales@nikiniautomation.com,http://www.nikini.lk/,4.6,45,OTHER,HOT,2025-09-29 02:15:33
ChIJvR-GJ3JZ4joRlZn7LN5atqM,D. L. & F. De Saram Law Firm,"No. 47, C.W.W. Kannangara Mawatha, Alexandra Pl, Colombo 00700, Sri Lanka",0112 015 200,,info@desaram.com,https://www.desaram.com/?utm_source=google&utm_medium=organic&utm_campaign=my_business,4.5,128,HIGH_VALUE,HOT,2025-09-29 02:08:14
ChIJWX9xH1Bb4joRYFXJknDUL_4,Arogya Speciality Medical Center,"39B Kinross Ave, Colombo 00400, Sri Lanka",077 414 3434,94774143434,,https://web.facebook.com/arogyaspecialitymedicalcenter,4.5,24,HIGH_VALUE,HOT,2025-09-29 02:09:25
ChIJVS3MUDNa4joRgtWELqUm73s,M I Synergy (Pvt) Ltd,"8B Somadevi Pl, Colombo 00500, Sri Lanka",0112 515 499,,misyninfo@misynergy.com,https://www.misynergy.com/,4.5,49,OTHER,HOT,2025-09-29 02:10:55
ChIJMSKlWLVb4joR_UFJf54d3x4,Culture Colombo,"25 Kensington Garden, Colombo 00400, Sri Lanka",077 442 2448,94774422448,reservations@culturecolombo.lk,https://culturecolombo.lk/,4.5,1979,LOCAL_BUSINESS,HOT,2025-09-29 02:10:56
ChIJS-KwP5tZ4joRARTc8nXz0lo,Headquarters by W15,"9th floor, HQ Colombo, 464 T. B. Jayah Mawatha, Colombo 01000, Sri Lanka",077 945 7660,94779457660,info@w15.lk,https://headquarters.w15.lk/,4.5,1356,LOCAL_BUSINESS,HOT,2025-09-29 02:11:18
ChIJdZcR6tZZ4joRt-ZDgLyuT1k,Ceylon Curry Club,"WRMV+CC2 Dutch Hospital Shopping Precinct, No. 2 Hospital St, Colombo 00100, Sri Lanka",077 339 3391,94773393391,,http://ceyloncurryclub.com/,4.5,1288,LOCAL_BUSINESS,HOT,2025-09-29 02:11:28
ChIJB0RFo2NZ4joRum8BVRCF28g,Granbell Hotel Colombo,"282/5 Kollupitiya Road, Marine Drive, Colombo 3, Sri Lanka",0112 397 397,,info@bellunalanka.lk,https://granbellhotel.lk/,4.5,5104,LOCAL_BUSINESS,HOT,2025-09-29 02:11:36
ChIJ-1dhmiVZ4joRGUSviLLrDIw,The Kingsbury Colombo,"48 Janadhipathi Mawatha, Colombo, Sri Lanka",0112 421 221,,info@thekingsburyhotel.com,https://www.thekingsburyhotel.com/,4.5,20008,LOCAL_BUSINESS,HOT,2025-09-29 02:11:40
ChIJxXpVLntZ4joRbgsQ9uGgQeU,Fitness Connection,"129 Philip Gunewardena Mawatha, Colombo 00700, Sri Lanka",077 283 9119,94772839119,Asset-2@300x.png,https://fitnessconnection.lk/,4.5,72,LOCAL_BUSINESS,HOT,2025-09-29 02:12:52
ChIJ3VQrwT1Z4joRPJJiRvf1wmE,Dickson Fitness Center,"00200, Malay St, Colombo 00200, Sri Lanka",078 527 2337,94785272337,,,4.5,57,LOCAL_BUSINESS,HOT,2025-09-29 02:13:03
ChIJf5ytxCFb4joR-dTfG-IDti0,Havelock City Mall,"324-10 Havelock Rd, Colombo 00500, Sri Lanka",0112 590 590,,mall@havelockcity.lk,http://www.havelockcitymall.lk/,4.5,4469,LOCAL_BUSINESS,HOT,2025-09-29 02:13:22
ChIJhZcYcOZa4joRjUBAMqNZlII,Lakarcade,"33 Staple St, Colombo 00200, Sri Lanka",0112 303 203,,sales@lakarcade.lk,http://www.lakarcade.lk/,4.5,134,LOCAL_BUSINESS,HOT,2025-09-29 02:13:33
ChIJ9anoFZ1b4joRVLI7N-nWkxg,Kandy - Nugegoda,"300 High Level Rd, Colombo 00600, Sri Lanka",0112 816 980,,info@kandyselection.lk,http://kandyselection.lk/,4.5,6246,LOCAL_BUSINESS,HOT,2025-09-29 02:13:38
ChIJG4Dwfa9b4joR0amEi36OWx0,Abans Service Center Wellawatta,"506B Galle Rd, Colombo, Sri Lanka",0112 222 888,,customerservice@abansgroup.com,https://www.abanservice.lk/,4.5,9642,HIGH_VALUE,HOT,2025-09-29 02:14:00
ChIJveGG76BZ4joRXVkJhc2rbI0,iphone repair,"Colombo 00600, Sri Lanka",078 441 0042,94784410042,,,4.5,35,LOCAL_BUSINESS,HOT,2025-09-29 02:14:00
ChIJf1D_aGJZ4joRb8x1GjWsMic,Oxford College of Business,"100 Thurstan Rd, Colombo 00700, Sri Lanka",0114 718 711,,mail@ocbsrilanka.edu.lk,http://www.ocbsrilanka.edu.lk/,4.5,241,OTHER,HOT,2025-09-29 02:14:18
ChIJ0byDWt5Z4joRQ5V7wYDHxQk,Bristol Institute of Business Management,"07 Walukarama Rd, Colombo 00300, Sri Lanka",077 755 2266,94777552266,info@bristolinstitute.edu.lk,http://bristolinstitute.edu.lk/,4.5,144,OTHER,HOT,2025-09-29 02:14:20
ChIJQ1hRcGpZ4joRGspRyOG-vmg,Kites Global (Pvt) Ltd,"45/6 Alwis Pl, Colombo 00300, Sri Lanka",071 835 5926,94718355926,,https://kites.global/,4.4,141,OTHER,HOT,2025-09-29 02:07:46
ChIJP9K1k51Z4joR9AtliY7YaMk,MullenLowe Sri Lanka,"42 Fife Rd, Colombo 00500, Sri Lanka",0112 679 960,,newbiz@mullenlowe.lk,http://srilanka.mullenlowe.com/,4.4,74,OTHER,HOT,2025-09-29 02:08:12
ChIJJy8fjZ1Z4joReoJNL-XhMtc,DMS Software Technologies (Pvt) Ltd,"207, 2 Srimath Anagarika Dharmapala Mawatha, Colombo 00700, Sri Lanka",0112 673 973,,info@dmsswt.com,http://www.dmsswt.com/,4.4,64,HIGH_VALUE,HOT,2025-09-29 02:10:45
ChIJzYLatSVZ4joRPyjlgtZcnos,Ministry of Crab,"Old Dutch Hospital Complex, 04 Hospital St, Colombo 00100, Sri Lanka",077 002 4823,94770024823,,http://www.ministryofcrab.com/,4.4,4926,LOCAL_BUSINESS,HOT,2025-09-29 02:11:18
ChIJH7bTt45b4joRvUa28UrEUpk,The Anam Hotel - Colombo,"29A Wellawatta Station Rd, Colombo 00600, Sri Lanka",077 781 4743,94777814743,,https://anamhostels.com/,4.4,43,LOCAL_BUSINESS,HOT,2025-09-29 02:11:38
ChIJS38zRbBZ4joR7q0h11x5ijw,"CHI, The Spa","2, 1 Colombo - Galle - Hambantota - Wellawaya Hwy, Colombo 00200, Sri Lanka",0117 888 288,,slcb@shangri-la.com,http://www.shangri-la.com/colombo/shangrila/health-leisure/chi-the-spa/,4.4,30,LOCAL_BUSINESS,HOT,2025-09-29 02:12:01
ChIJf1tOpdlb4joR9N7NkihJmWk,Lotus Wellness SPA,"27 Havelock Rd, Colombo 00500, Sri Lanka",076 865 6887,94768656887,,,4.4,283,LOCAL_BUSINESS,HOT,2025-09-29 02:12:32
ChIJmfV1Nkxa4joR3N0FXHycVug,High Octane Fitness,"42 Dutugemunu St, Dehiwala-Mount Lavinia, Sri Lanka",0112 852 317,,info@highoctaneworld.lk,https://www.highoctaneworld.com/,4.4,360,LOCAL_BUSINESS,HOT,2025-09-29 02:12:54
ChIJseUqHGtZ4joRgteF9GKSLoc,Colombo City Centre Mall and Residences,"137 Sir James Pieris Mawatha, Colombo 00200, Sri Lanka",070 251 4811,94702514811,,http://www.colombocitycentre.lk/,4.4,2421,LOCAL_BUSINESS,HOT,2025-09-29 02:13:10
ChIJtbsSZWBZ4joRbd5dkAkhnzs,Marino Mall,"590 Galle - Colombo Rd, Colombo 00300, Sri Lanka",0112 595 595,,premises@marinomall.com,http://www.marinomall.com/,4.4,8321,LOCAL_BUSINESS,HOT,2025-09-29 02:13:11
ChIJqx2ScXxZ4joRbrwpgmTN4Y8,Arcade Independence Square,"Independence Square, Colombo 00700, Sri Lanka",077 651 3925,94776513925,,https://www.facebook.com/arcadeindependance.srilanka,4.4,10705,LOCAL_BUSINESS,HOT,2025-09-29 02:13:15
ChIJEwfhCHlZ4joRnmTi8WDslFA,National Institute of Business Management,"120/5 Vidya Mawatha, Colombo 00700, Sri Lanka",0117 321 000,,programes@nibm.lk,https://www.nibm.lk/,4.4,744,OTHER,HOT,2025-09-29 02:14:05
ChIJtzVaK-5b4joRwIZ6_yaY1ls,Taxi Srilanka colombo,"RVFC+RR2, Park Road, Dehiwala-Mount Lavinia, Sri Lanka",077 387 1038,94773871038,,http://taxisrilanka.lk/,4.4,168,OTHER,HOT,2025-09-29 02:14:58
ChIJmTQVmAhZ4joRR6d3_MQvnjo,AVENTRA HEALTH CARE (AVENTRA MEDICAL CENTER),"365 Sri Vajiragnana Mawatha, Colombo 00900, Sri Lanka",076 776 2535,94767762535,,https://aventrahealthcare.wordpress.com/,4.3,27,HIGH_VALUE,HOT,2025-09-29 02:09:22
ChIJjzo58bVb4joRH5TVP3F_ipk,Colombo Dental Clinic Pamankada,"No 493, Havelock Road, Pamankada Rd, Colombo 10600, Sri Lanka",0117 320 075,,info@colombodental.com,http://colombodental.com/,4.3,77,HIGH_VALUE,HOT,2025-09-29 02:09:57
ChIJufHXrnNZ4joRfkokoXalrFE,Dental Multi - Specialty Center,"16 Ward Pl, Colombo 00700, Sri Lanka",0112 693 173,,wmsena@yahoo.com,https://www.dentalmultispeciality.com/,4.3,21,HIGH_VALUE,HOT,2025-09-29 02:10:19
ChIJOZCsQWBZ4joR29AzAwfi6zk,Mandarina Colombo,"433 A2, Colombo 00300, Sri Lanka",0112 550 660,,info@mandarinacolombo.com,http://www.mandarinacolombo.com/,4.3,3288,OTHER,HOT,2025-09-29 02:11:34
ChIJ7WA3VHJZ4joRs_4hr2-8Qjg,Spa Ceylon Ward Place - Spa & Boutique,"14 Ward Pl, Colombo 00700, Sri Lanka",076 463 0468,94764630468,,http://store.spaceylon.com/,4.3,441,LOCAL_BUSINESS,HOT,2025-09-29 02:12:32
ChIJk8Wr5UBZ4joR-6BJlupI65k,Crescat Boulevard,"89 Galle - Colombo Rd, Colombo 00300, Sri Lanka",0112 152 100,,genuinedevice247@gmail.com,http://genuineproduct247.com/,4.3,6787,LOCAL_BUSINESS,HOT,2025-09-29 02:13:14
ChIJPyeccttb4joR1AclwsA6VZk,The Fashion Store - Bambalapitiya,"76 Galle Rd, Colombo, Sri Lanka",077 242 2888,94772422888,,,4.3,1976,LOCAL_BUSINESS,HOT,2025-09-29 02:13:22
ChIJK14IgmxZ4joRObJQZIRUpv4,Business Machines Co. (Pvt) Ltd.,"Business Machines Building, 1 Lake Cres, Colombo 00200, Sri Lanka",0112 304 380,,info@biz-machines.com,https://www.businessmachines.lk/,4.3,24,LOCAL_BUSINESS,HOT,2025-09-29 02:14:31
ChIJx_JsA0NZ4joRQqJ5LaV43Ok,Wisdom Business Academy (WBA),"Level 13, WTC West Tower, Echelon Square, Colombo 00100, Sri Lanka",0117 395 000,,info@wba.lk,https://wba.lk/,4.3,145,OTHER,HOT,2025-09-29 02:14:32
ChIJ-6-ktwxZ4joRQyZEU1iYOKU,F J & G de Saram,"216 De Saram Pl, Colombo 01000, Sri Lanka",0114 718 200,,fjgdesaram@fjgdesaram.com,https://www.fjgdesaram.com/,4.2,90,HIGH_VALUE,HOT,2025-09-29 02:08:15
ChIJvzBInmlZ4joRwDRfZvWL4DY,Chambers Colombo,"65C Citi Bank Building, Srimath Anagarika Dharmapala Mawatha, Colombo 00700, Sri Lanka",0112 434 493,,lawyers@chamberscolombo.com,http://www.chamberscolombo.com/,4.2,56,HIGH_VALUE,HOT,2025-09-29 02:08:17
ChIJdfY0qlVY4joRFIzWNg_CRow,Clover Partners,"No 32 Siripa Rd, Colombo 00500, Sri Lanka",077 344 2745,94773442745,,https://cloverpartners.lk/,4.2,5,HIGH_VALUE,HOT,2025-09-29 02:08:47
ChIJnUma_GZZ4joR1hiHmp674ZE,Axienta (Pvt) Ltd,"505 Nawala Rd, Colombo 11222, Sri Lanka",0115 660 770,,careers@axienta.com,http://www.axienta.com/,4.2,73,OTHER,HOT,2025-09-29 02:10:52
ChIJ0Z0Nj2xZ4joRnF_yEe8EANQ,Genesiis Software (Pvt) Ltd,"16 5th Ln, Colombo 00300, Sri Lanka",0117 765 600,,sviduranga41@gmail.com,http://www.genesiis.com/,4.2,40,HIGH_VALUE,HOT,2025-09-29 02:10:55
ChIJb0sTPqpb4joRFJgn6RXBT9k,Monsoon Colombo,"50 Park St, Colombo 00200, Sri Lanka",076 306 7882,94763067882,reservations@monsooncolombo.com,http://www.monsooncolombo.com/,4.2,1117,LOCAL_BUSINESS,HOT,2025-09-29 02:11:00
ChIJq_Y8W2dZ4joRLSYEIiK9VZ0,The Sizzle Colombo,"32 Walukarama Rd, Colombo 00300, Sri Lanka",075 688 8777,94756888777,info@thesizzle.org,http://www.thesizzle.lk/,4.2,2650,LOCAL_BUSINESS,HOT,2025-09-29 02:11:14
ChIJMQAenj5a4joRfAR8Yw3shiI,Garton's Ark Restaurant,"9/47 6th Lane, Pagoda Rd, Nugegoda 10250, Sri Lanka",076 800 0600,94768000600,,,4.2,978,LOCAL_BUSINESS,HOT,2025-09-29 02:11:28
ChIJnVihlyVZ4joRhuA9g89XPQM,Senses Spa,"Basement, No. 48, Colombo, Janadhipathi Mawatha, Colombo 00100, Sri Lanka",0112 421 221,,info@thekingsburyhotel.com,https://www.thekingsburyhotel.com/spa.html,4.2,29,LOCAL_BUSINESS,HOT,2025-09-29 02:12:29
ChIJ_dvPwJpb4joR4bykaLbLpLE,Colombo Cleaning Service (C.C.S),"Kohuwala Dutugemunu Sri sumithradevi road Odel building 6th floor, Colombo 10250, Sri Lanka",076 020 2423,94760202423,colombo12.cleaning.service@gmail.com,https://colombo12cleanings.wixsite.com/colombocleaningser-3,4.2,96,OTHER,HOT,2025-09-29 02:15:05
ChIJX2oxsBFZ4joRVZCvhtsv8Gs,Brown & Company PLC,"34 Sir Mohomad Macan Markar Mawatha, Colombo 00300, Sri Lanka",0112 663 000,,info@brownsgroup.com,http://www.brownsgroup.com/,4.2,154,OTHER,HOT,2025-09-29 02:15:23
ChIJqbRw9bdb4joRIupYN73L5FQ,International Dental Care Hospitals (Pvt) Ltd,"79, 9A W.A. Silva Mawatha, Colombo 00600, Sri Lanka",0112 507 070,,john@doe.com,http://www.internationaldentalsrilanka.com/,4.1,128,HIGH_VALUE,HOT,2025-09-29 02:10:07
ChIJwYEgwGdZ4joRJJoJKzAg_eg,Zigzag Store,"17 Charles Dr, Colombo 00300, Sri Lanka",077 588 7553,94775887553,Logo_1_124x@2x.png,http://www.zigzag.lk/,4.1,1886,LOCAL_BUSINESS,HOT,2025-09-29 02:13:36
ChIJpV7VxERa4joR2geaboJjvH4,LCD LED TV Repairs - ( TV Repair Colombo ),"11D Poorwarama Rd, Nugegoda 00500, Sri Lanka",077 794 9777,94777949777,,https://business.google.com/v/_/AKsrIN2tTRj3jbNSQx2AD3isdzI6RECW8q1R8C2637EczsiBwMeN_EA/f493/_?exp=1778401&myads=1,4.1,128,LOCAL_BUSINESS,HOT,2025-09-29 02:13:39
ChIJkeWd001b4joR9MxLm40MVSs,Best Medicare - Nawala,"321 Nawala Rd, Sri Jayawardenepura Kotte 10100, Sri Lanka",072 222 5566,94722225566,,http://www.bestmedicarenawala.com/,4,38,LOCAL_BUSINESS,HOT,2025-09-29 02:09:19
ChIJQW1e7wpZ4joRsTwNb8q9Buo,Winsetha Medical Hospital,"49, 55 Ananda Rajakaruna Mawatha, Colombo 01000, Sri Lanka",0112 697 261,,info@winsethahospitals.lk,http://www.winsethahospitals.lk/,4,304,HIGH_VALUE,HOT,2025-09-29 02:09:21
ChIJYZELmiFZ4joRKmKnrRRtj9g,Pettah Market,"WVP3+VMM, Keyzer St, Colombo 01100, Sri Lanka",072 565 2773,94725652773,,,4,4261,LOCAL_BUSINESS,HOT,2025-09-29 02:13:22
ChIJvfoNQhJZ4joR1glSHPqUCsw,Mag City Colombo,"320A T. B. Jayah Mawatha, Colombo 01000, Sri Lanka",0114 734 020,,info@magcitylk.com,http://www.magcity.lk/,4,587,LOCAL_BUSINESS,HOT,2025-09-29 02:14:53
ChIJxbzVXxxZ4joRZWoBFS9teLM,Gangatharan Associates Law Firm | Lawyers & Advocates | Attorney-at-law & Notary public,"361 Dam St, Colombo 01200, Sri Lanka",077 304 5940,94773045940,,https://www.facebook.com/ColomboLawyer/,3.8,24,HIGH_VALUE,HOT,2025-09-29 02:08:31
ChIJf-8aO1hb4joRr1mGFMVbXoo,Trillium Boutique City Hotel - Colombo,"No.210 Torrington Ave, Colombo 00700, Sri Lanka",0117 999 123,,IMG_2063@2x.png,http://www.trilliumhotelcolombo.com/,3.6,399,LOCAL_BUSINESS,HOT,2025-09-29 02:11:52
ChIJvf63GrhZ4joRaNYg0_bg7qI,IP CHAMBERS - Patent & Trademark Attorneys,"Level 09-02, East Tower World Trade Center Echelon Square, Colombo 00100, Sri Lanka",0114 693 331,,mail@ipchambers.lk,https://www.ipchambers.lk/,5,16,OTHER,WARM,2025-09-29 02:08:28
ChIJ0SMpAG1b4joRdb5Hw5BqCIk,Prime Medicare Colombo,"19 St Alban's Pl, Colombo 00400, Sri Lanka",0114 242 030,,support@primemedicareltd.com,https://primemedicare.lk/,5,5,OTHER,WARM,2025-09-29 02:09:24
ChIJrwqEt6Nb4joRfIImokoSMy0,Repair24x7,"No.160/A Old Kottawa Rd, Colombo 10100, Sri Lanka",071 612 1556,94716121556,,,5,4,LOCAL_BUSINESS,WARM,2025-09-29 02:13:38
ChIJaX0u11JZ4joRW9VZ1p2wZ80,Repair Station,"105, 31 Kent Rd, Colombo 00900, Sri Lanka",077 414 7272,94774147272,,,5,4,LOCAL_BUSINESS,WARM,2025-09-29 02:13:59
ChIJ2Y2GHgBb4joRG5oI224nD68,Colombo drivers service,"VW37+X9F, Maharagama 10280, Sri Lanka",077 727 5330,94777275330,,,5,12,OTHER,WARM,2025-09-29 02:14:53
ChIJTXWNdB1Z4joROavKk7qKxO0,Taian Lanka Steel Company (Pvt) Ltd,"333, 1, 16 Old Moor St, Colombo 01200, Sri Lanka",0112 333 096,,info@taianlankasteel.com,https://taianlankasteel.com/,5,10,OTHER,WARM,2025-09-29 02:15:34
ChIJl-3CgLlb4joRt0iUnp9-MKA,OntoMatrix,"No 7 3/1 Galle Rd, Colombo 00600, Sri Lanka",0112 559 854,,contact@ontomatrix.com,http://www.ontomatrix.com/,4.8,18,OTHER,WARM,2025-09-29 02:07:53
ChIJWVMpjV1Z4joRS8uZwkmIKTA,SPA COLOMBO,"512 Galle Rd, Colombo 00300, Sri Lanka",077 643 5062,94776435062,,,4.4,46,LOCAL_BUSINESS,WARM,2025-09-29 02:11:56
ChIJKQh_5Otb4joRIi6Sl1LpaqM,Colombo Asian Trading Company (Pvt) Ltd,"No.249, 1/1 Hospital Rd, Dehiwala-Mount Lavinia 10350, Sri Lanka",076 091 9120,94760919120,,,4.4,10,OTHER,WARM,2025-09-29 02:15:23
ChIJBQJxq2BZ4joRD85j21QK2pk,Hemas Pharmaceuticals (Pvt) Ltd,"12 Glen Aber Pl, Colombo 00300, Sri Lanka",0114 766 666,,info_hemas.pharma@hemas.com,http://www.hemashealthcare.com/,4.3,43,OTHER,WARM,2025-09-29 02:15:17
ChIJgSY88ttb4joRegNFWDS-SC8,"Pearl Royal , Colombo","34 De Vos Ave, Colombo 00400, Sri Lanka",077 322 8888,94773228888,,,4.1,195,OTHER,WARM,2025-09-29 02:11:54
ChIJNcCHb8Rb4joR0EnknKpn6ds,London Business School,"No 323 Galle - Colombo Rd, Colombo 00500, Sri Lanka",0112 559 944,,info@lbs.lk,http://www.lbs.lk/,4.1,22,OTHER,WARM,2025-09-29 02:14:27
ChIJfT1tlMpb4joRc6V3-NdiY9M,Siripala Transport Services,"VVHF+F43, Colombo 00500, Sri Lanka",076 936 6712,94769366712,,,4.1,8,OTHER,WARM,2025-09-29 02:14:59
ChIJ_flo7V9Z4joRFtOTV-3A5ps,Wasana Spa (Slave Island),"85 1, 1 Malay St, Colombo 00200, Sri Lanka",071 955 2124,94719552124,,,4,22,LOCAL_BUSINESS,WARM,2025-09-29 02:12:32
ChIJIeglGzBZ4joRaJyA48N73Ek,LMN Business Solutions (Pvt) Ltd,"171/A Dr NM Perera Mawatha Rd, Colombo 00800, Sri Lanka",077 358 5763,94773585763,,https://businesssolutionsgroup.lk/,4,13,OTHER,WARM,2025-09-29 02:14:13
ChIJvaU6ikpb4joRKcZhm3GOeC0,Colombo Taxi,"483, 17B Kirimandala Mawatha, Colombo 00500, Sri Lanka",077 448 0323,94774480323,,http://colombotaxicabs.com/,3.9,14,OTHER,WARM,2025-09-29 02:14:52
ChIJxWK23Cta4joRIQxKo5bCbc8,Kings Hospital Colombo,"18/A Evergreen Park Rd, Colombo 00500, Sri Lanka",0117 743 743,,info@kingshospital.lk,http://kingshospital.lk/,3.8,1276,OTHER,WARM,2025-09-29 02:09:27
ChIJedL9UsRb4joRWILgGEwmRfA,British School of Commerce,"19 Macleod Rd, Colombo 00400, Sri Lanka",0112 595 922,,info@bsccolombo.edu.lk,http://www.bsccolombo.edu.lk/,3.8,45,OTHER,WARM,2025-09-29 02:14:19
ChIJw91L7S5a4joR1tdIDTore40,Lanka Canneries (Pvt) Ltd,"45, 75 Narahenpita Rd, Colombo 00500, Sri Lanka",0112 586 622,,info@lankacanneries.com,http://www.lankacanneries.com/,3.8,48,OTHER,WARM,2025-09-29 02:15:08
ChIJX9r9eHlb4joRfbdhmYxunvU,Colombo Mail - Super Save Lanka (Pvt) Ltd,"04 Council Ave, Dehiwala-Mount Lavinia 10350, Sri Lanka",075 519 2192,94755192192,,http://www.colombomail.lk/,3.7,89,OTHER,WARM,2025-09-29 02:15:02
